2017,6,15,14,27,25,58.2
2017,6,15,14,27,26,59.2
2017,6,15,14,27,27,51.4
2017,6,15,14,27,28,49.8
2017,6,15,14,27,29,57.0
2017,6,15,14,27,30,77.9
2017,6,15,14,27,31,54.6
2017,6,15,14,27,32,78.6
2017,6,15,14,27,33,55.3
2017,6,15,14,27,34,61.5
2017,6,15,14,27,35,52.3
2017,6,15,14,27,36,55.3
2017,6,15,14,27,37,55.2
2017,6,15,14,27,38,56.1
2017,6,15,14,27,39,53.7
2017,6,15,14,27,40,55.9
2017,6,15,14,27,41,82.7
2017,6,15,14,27,42,54.4
2017,6,15,14,27,43,58.2
2017,6,15,14,27,44,59.4
2017,6,15,14,27,45,57.9
2017,6,15,14,27,46,60.3
2017,6,15,14,27,47,58.1
2017,6,15,14,27,48,57.8
2017,6,15,14,27,49,53.6
2017,6,15,14,27,50,52.7
2017,6,15,14,27,51,50.6
2017,6,15,14,27,52,54.9
2017,6,15,14,27,53,55.5
2017,6,15,14,27,54,57.5
2017,6,15,14,27,55,54.1
2017,6,15,14,27,56,54.6
2017,6,15,14,27,57,56.2
2017,6,15,14,27,58,55.0
2017,6,15,14,27,59,54.7
2017,6,15,14,28,0,56.2
2017,6,15,14,28,1,53.4
2017,6,15,14,28,2,54.6
2017,6,15,14,28,3,54.6
2017,6,15,14,28,4,59.8
2017,6,15,14,28,5,61.0
2017,6,15,14,28,6,57.5
2017,6,15,14,28,7,57.7
2017,6,15,14,28,8,56.7
2017,6,15,14,28,9,53.4
2017,6,15,14,28,10,54.7
2017,6,15,14,28,11,52.8
2017,6,15,14,28,12,51.5
2017,6,15,14,28,13,53.0
2017,6,15,14,28,14,55.4
2017,6,15,14,28,15,49.7
2017,6,15,14,28,16,49.7
2017,6,15,14,28,17,52.0
2017,6,15,14,28,18,54.4
2017,6,15,14,28,19,53.3
2017,6,15,14,28,20,53.9
2017,6,15,14,28,21,54.3
2017,6,15,14,28,22,56.0
2017,6,15,14,28,23,53.4
2017,6,15,14,28,24,50.4
2017,6,15,14,28,25,54.1
2017,6,15,14,28,26,54.3
2017,6,15,14,28,27,54.1
2017,6,15,14,28,28,50.8
2017,6,15,14,28,29,52.7
2017,6,15,14,28,30,51.9
2017,6,15,14,28,31,52.0
2017,6,15,14,28,32,50.5
2017,6,15,14,28,33,50.5
2017,6,15,14,28,34,49.6
2017,6,15,14,28,35,49.2
2017,6,15,14,28,36,49.8
2017,6,15,14,28,37,50.7
2017,6,15,14,28,38,57.7
2017,6,15,14,28,39,53.1
2017,6,15,14,28,40,52.6
2017,6,15,14,28,41,53.1
2017,6,15,14,28,42,51.2
2017,6,15,14,28,43,50.6
2017,6,15,14,28,44,52.4
2017,6,15,14,28,45,52.4
2017,6,15,14,28,46,52.6
2017,6,15,14,28,47,51.1
2017,6,15,14,28,48,54.8
2017,6,15,14,28,49,55.7
2017,6,15,14,28,50,51.6
2017,6,15,14,28,51,54.3
2017,6,15,14,28,52,51.6
2017,6,15,14,28,53,52.2
2017,6,15,14,28,54,55.1
2017,6,15,14,28,55,49.9
2017,6,15,14,28,56,50.7
2017,6,15,14,28,57,52.1
2017,6,15,14,28,58,50.4
2017,6,15,14,28,59,54.0
2017,6,15,14,29,0,57.0
2017,6,15,14,29,1,52.0
2017,6,15,14,29,2,48.6
2017,6,15,14,29,3,52.3
2017,6,15,14,29,4,51.0
2017,6,15,14,29,5,52.1
2017,6,15,14,29,6,54.0
2017,6,15,14,29,7,56.3
2017,6,15,14,29,8,54.4
2017,6,15,14,29,9,51.4
2017,6,15,14,29,10,57.2
2017,6,15,14,29,11,52.4
2017,6,15,14,29,12,49.5
2017,6,15,14,29,13,49.0
2017,6,15,14,29,14,50.0
2017,6,15,14,29,15,50.2
2017,6,15,14,29,16,52.2
2017,6,15,14,29,17,49.2
2017,6,15,14,29,18,49.2
2017,6,15,14,29,19,47.7
2017,6,15,14,29,20,49.1
