2017,7,3,8,55,47,53.2
2017,7,3,8,55,48,55.1
2017,7,3,8,55,49,50.1
2017,7,3,8,55,50,55.5
2017,7,3,8,55,51,69.4
2017,7,3,8,55,52,47.8
2017,7,3,8,55,53,54.6
2017,7,3,8,55,54,78.1
2017,7,3,8,55,55,81.5
2017,7,3,8,55,56,53.8
2017,7,3,8,55,57,58.5
2017,7,3,8,55,58,78.5
2017,7,3,8,55,59,49.4
2017,7,3,8,56,0,51.7
2017,7,3,8,56,1,46.4
2017,7,3,8,56,2,67.8
2017,7,3,8,56,3,58.7
2017,7,3,8,56,4,50.2
2017,7,3,8,56,5,39.4
2017,7,3,8,56,6,50.2
2017,7,3,8,56,7,50.0
2017,7,3,8,56,8,44.8
2017,7,3,8,56,9,47.5
2017,7,3,8,56,10,41.0
2017,7,3,8,56,11,38.5
2017,7,3,8,56,12,40.6
2017,7,3,8,56,13,36.9
2017,7,3,8,56,14,36.9
2017,7,3,8,56,15,37.3
2017,7,3,8,56,16,36.1
2017,7,3,8,56,17,36.6
2017,7,3,8,56,18,38.8
2017,7,3,8,56,19,44.3
2017,7,3,8,56,20,42.6
2017,7,3,8,56,21,42.1
2017,7,3,8,56,22,42.5
2017,7,3,8,56,23,37.3
2017,7,3,8,56,24,37.1
2017,7,3,8,56,25,35.5
2017,7,3,8,56,26,34.7
2017,7,3,8,56,27,34.4
2017,7,3,8,56,28,35.3
2017,7,3,8,56,29,35.0
2017,7,3,8,56,30,33.8
2017,7,3,8,56,31,34.5
2017,7,3,8,56,32,35.1
2017,7,3,8,56,33,36.6
2017,7,3,8,56,34,36.6
2017,7,3,8,56,35,39.8
2017,7,3,8,56,36,38.6
2017,7,3,8,56,37,40.5
2017,7,3,8,56,38,39.4
2017,7,3,8,56,39,48.0
2017,7,3,8,56,40,46.4
2017,7,3,8,56,41,42.7
2017,7,3,8,56,42,43.6
2017,7,3,8,56,43,46.1
2017,7,3,8,56,44,42.1
2017,7,3,8,56,45,39.1
2017,7,3,8,56,46,39.6
2017,7,3,8,56,47,38.7
2017,7,3,8,56,48,38.2
2017,7,3,8,56,49,37.3
2017,7,3,8,56,50,41.3
2017,7,3,8,56,51,37.8
2017,7,3,8,56,52,36.7
2017,7,3,8,56,53,37.2
2017,7,3,8,56,54,37.7
2017,7,3,8,56,55,39.1
2017,7,3,8,56,56,37.4
2017,7,3,8,56,57,37.6
2017,7,3,8,56,58,38.6
2017,7,3,8,56,59,38.0
2017,7,3,8,57,0,37.9
2017,7,3,8,57,1,37.6
2017,7,3,8,57,2,38.3
2017,7,3,8,57,3,37.3
2017,7,3,8,57,4,38.2
2017,7,3,8,57,5,39.9
2017,7,3,8,57,6,40.2
2017,7,3,8,57,7,39.5
2017,7,3,8,57,8,45.3
2017,7,3,8,57,9,51.0
2017,7,3,8,57,10,49.4
2017,7,3,8,57,11,48.2
2017,7,3,8,57,12,43.7
2017,7,3,8,57,13,43.6
2017,7,3,8,57,14,42.3
2017,7,3,8,57,15,41.1
2017,7,3,8,57,16,38.7
2017,7,3,8,57,17,45.7
2017,7,3,8,57,18,43.2
2017,7,3,8,57,19,48.4
2017,7,3,8,57,20,40.2
2017,7,3,8,57,21,44.5
2017,7,3,8,57,22,40.1
2017,7,3,8,57,23,39.9
2017,7,3,8,57,24,44.1
2017,7,3,8,57,25,40.3
2017,7,3,8,57,26,40.7
2017,7,3,8,57,27,38.5
2017,7,3,8,57,28,39.3
2017,7,3,8,57,29,39.3
2017,7,3,8,57,30,36.9
2017,7,3,8,57,31,40.0
2017,7,3,8,57,32,37.2
2017,7,3,8,57,33,35.8
2017,7,3,8,57,34,36.6
2017,7,3,8,57,35,36.5
2017,7,3,8,57,36,46.1
2017,7,3,8,57,37,38.9
2017,7,3,8,57,38,38.2
2017,7,3,8,57,39,40.8
2017,7,3,8,57,40,40.8
2017,7,3,8,57,41,38.9
2017,7,3,8,57,42,38.7
2017,7,3,8,57,43,37.0
2017,7,3,8,57,44,37.7
2017,7,3,8,57,45,38.4
2017,7,3,8,57,46,41.3
2017,7,3,8,57,47,36.8
2017,7,3,8,57,48,37.4
2017,7,3,8,57,49,37.4
2017,7,3,8,57,50,39.2
2017,7,3,8,57,51,37.4
2017,7,3,8,57,52,38.7
2017,7,3,8,57,53,38.6
2017,7,3,8,57,54,36.4
2017,7,3,8,57,55,35.7
2017,7,3,8,57,56,37.0
2017,7,3,8,57,57,36.1
2017,7,3,8,57,58,35.6
2017,7,3,8,57,59,34.8
2017,7,3,8,58,0,37.9
2017,7,3,8,58,1,35.6
2017,7,3,8,58,2,36.3
2017,7,3,8,58,3,36.0
2017,7,3,8,58,4,36.3
2017,7,3,8,58,5,35.6
2017,7,3,8,58,6,37.6
2017,7,3,8,58,7,36.4
2017,7,3,8,58,8,35.4
2017,7,3,8,58,9,35.4
2017,7,3,8,58,10,35.0
2017,7,3,8,58,11,39.1
2017,7,3,8,58,12,38.9
2017,7,3,8,58,13,36.6
2017,7,3,8,58,14,36.6
2017,7,3,8,58,15,38.5
2017,7,3,8,58,16,46.2
2017,7,3,8,58,17,37.1
2017,7,3,8,58,18,35.5
2017,7,3,8,58,19,35.6
2017,7,3,8,58,20,35.1
2017,7,3,8,58,21,35.8
2017,7,3,8,58,22,36.9
2017,7,3,8,58,23,34.7
2017,7,3,8,58,24,34.3
2017,7,3,8,58,25,34.4
2017,7,3,8,58,26,34.8
2017,7,3,8,58,27,35.1
2017,7,3,8,58,28,35.5
2017,7,3,8,58,29,35.9
2017,7,3,8,58,30,37.9
2017,7,3,8,58,31,37.5
2017,7,3,8,58,32,36.2
2017,7,3,8,58,33,36.5
2017,7,3,8,58,34,37.7
2017,7,3,8,58,35,36.8
2017,7,3,8,58,36,36.9
2017,7,3,8,58,37,36.4
2017,7,3,8,58,38,36.1
2017,7,3,8,58,39,36.4
2017,7,3,8,58,40,36.1
2017,7,3,8,58,41,36.8
2017,7,3,8,58,42,36.1
2017,7,3,8,58,43,37.7
2017,7,3,8,58,44,35.9
2017,7,3,8,58,45,34.9
2017,7,3,8,58,46,36.6
2017,7,3,8,58,47,38.3
2017,7,3,8,58,48,36.5
2017,7,3,8,58,49,35.4
2017,7,3,8,58,50,37.9
2017,7,3,8,58,51,39.8
