year, mo, day, hr, min, db, obs, T, hum, wind spd, prec, cover, people
2017,6,18,13,20,60.117,,,,,,,
2017,6,18,13,21,57.602,,,,,,,
2017,6,18,13,22,57.4,,,,,,,
2017,6,18,13,23,58.161,,,,,,,
2017,6,18,13,24,57.898,,,,,,,
2017,6,18,13,25,57.766,,,,,,,
2017,6,18,13,26,58.765,,,,,,,
2017,6,18,13,27,59.033,,,,,,,
2017,6,18,13,28,59.933,,,,,,,
2017,6,18,13,29,59.45,,,,,,,
2017,6,18,13,30,59.792,,,,,,,
2017,6,18,13,31,58.803,,,,,,,
2017,6,18,13,32,57.183,,,,,,,
2017,6,18,13,33,64.953,,,,,,,
2017,6,18,13,34,58.689,,,,,,,
2017,6,18,13,35,57.218,,,,,,,
2017,6,18,13,36,66.422,,,,,,,
2017,6,18,13,37,67.184,,,,,,,
2017,6,18,13,38,59.38,,,,,,,
2017,6,18,13,39,61.001,,,,,,,
2017,6,18,13,40,60.193,,,,,,,
2017,6,18,13,41,58.713,,,,,,,
2017,6,18,13,42,66.116,,,,,,,
2017,6,18,13,43,59.87,,,,,,,
2017,6,18,13,44,59.452,,,,,,,
2017,6,18,13,45,61.168,,,,,,,
2017,6,18,13,46,59.441,,,,,,,
2017,6,18,13,47,64.88,,,,,,,
2017,6,18,13,48,62.357,,,,,,,
2017,6,18,13,49,60.509,,,,,,,
2017,6,18,13,50,60.315,,,,,,,
2017,6,18,13,51,60.627,,,,,,,
2017,6,18,13,52,58.518,,,,,,,
2017,6,18,13,53,58.89,,,,,,,
2017,6,18,13,54,60.261,,,,,,,
2017,6,18,13,55,59.872,,,,,,,
2017,6,18,13,56,59.889,Bus Driving,64,93,10.4,n/a,overcast,
2017,6,18,13,57,61.312,,,,,,,
2017,6,18,13,58,60.715,,,,,,,
2017,6,18,13,59,59.92,,,,,,,
2017,6,18,14,0,59.431,,,,,,,
2017,6,18,14,1,59.556,,,,,,,
2017,6,18,14,2,59.836,,,,,,,
2017,6,18,14,3,57.735,,,,,,,
2017,6,18,14,4,58.846,,,,,,,
2017,6,18,14,5,60.55,,,,,,,
2017,6,18,14,6,61.541,,,,,,,
2017,6,18,14,7,59.569,,,,,,,
2017,6,18,14,8,60.013,,,,,,,
2017,6,18,14,9,64.438,,,,,,,
2017,6,18,14,10,60.137,,,,,,,
2017,6,18,14,11,60.178,,,,,,,
2017,6,18,14,12,60.243,,,,,,,
2017,6,18,14,13,60.463,,,,,,,
2017,6,18,14,14,58.87,,,,,,,
2017,6,18,14,15,60.246,,,,,,,
2017,6,18,14,16,59.89,Motorcycle,,,,,,
2017,6,18,14,17,63.328,,,,,,,
2017,6,18,14,18,60.339,,,,,,,
2017,6,18,14,19,61.949,,,,,,,
2017,6,18,14,20,60.07,Motorcycle,,,,,,
2017,6,18,14,21,58.482,,,,,,,
2017,6,18,14,22,58.174,,,,,,,
2017,6,18,14,23,60.734,,,,,,,
2017,6,18,14,24,59.748,,,,,,,
2017,6,18,14,25,60.93,,,,,,,
2017,6,18,14,26,62.268,,,,,,,
2017,6,18,14,27,63.113,,,,,,,
2017,6,18,14,28,61.532,,,,,,,
2017,6,18,14,29,60.616,,,,,,,
2017,6,18,14,30,62.246,,,,,,,
2017,6,18,14,31,61.293,,,,,,,
2017,6,18,14,32,61.397,,,,,,,
2017,6,18,14,33,60.037,,,,,,,
2017,6,18,14,34,61.092,,,,,,,
2017,6,18,14,35,59.76,,,,,,,
2017,6,18,14,36,62.23,,,,,,,
