year,mo,day,hr,min,db,obs,T,hum,wind spd,prec,cover,people
2017,7,7,9,52,45.713,,,,,,,
2017,7,7,9,53,48.435,,,,,,,
2017,7,7,9,54,48.64,bike wheels screeching,,,,,,
2017,7,7,9,55,57.231,,,,,,,
2017,7,7,9,56,46.168,,66,84,13.8,n/a,clear,
2017,7,7,9,57,43.872,,,,,,,
2017,7,7,9,58,44.725,,,,,,,
2017,7,7,9,59,49.456,,,,,,,
2017,7,7,10,0,49.577,,,,,,,7
2017,7,7,10,1,48.809,,,,,,,
2017,7,7,10,2,43.606,,,,,,,
2017,7,7,10,3,47.997,,,,,,,
2017,7,7,10,4,48.772,,,,,,,
2017,7,7,10,5,46.448,,,,,,,
2017,7,7,10,6,46.202,,,,,,,
2017,7,7,10,7,48.244,,,,,,,
2017,7,7,10,8,46.781,,,,,,,
2017,7,7,10,9,43.761,,,,,,,
2017,7,7,10,10,53.804,,,,,,,
2017,7,7,10,11,57.503,,,,,,,
2017,7,7,10,12,48.386,,,,,,,
2017,7,7,10,13,45.874,,,,,,,
2017,7,7,10,14,42.678,,,,,,,
2017,7,7,10,15,46.909,,,,,,,
2017,7,7,10,16,46.901,,,,,,,
2017,7,7,10,17,48.141,,,,,,,
2017,7,7,10,18,48.25,,,,,,,
2017,7,7,10,19,50.656,,,,,,,
2017,7,7,10,20,49.013,,,,,,,
2017,7,7,10,21,49.984,,,,,,,
2017,7,7,10,22,51.535,,,,,,,
2017,7,7,10,23,48.935,,,,,,,
2017,7,7,10,24,49.025,,,,,,,
2017,7,7,10,25,42.958,,,,,,,
2017,7,7,10,26,46.623,,,,,,,
2017,7,7,10,27,47.697,,,,,,,
2017,7,7,10,28,48.627,,,,,,,
2017,7,7,10,29,47.119,crowd,,,,,,
2017,7,7,10,30,50.941,,,,,,,17
2017,7,7,10,31,52.719,,,,,,,
2017,7,7,10,32,56.134,,,,,,,
2017,7,7,10,33,49.669,,,,,,,
2017,7,7,10,34,53.208,,,,,,,
2017,7,7,10,35,50.309,,,,,,,
2017,7,7,10,36,48.616,,,,,,,
2017,7,7,10,37,50.298,,,,,,,
2017,7,7,10,38,49.845,,,,,,,
2017,7,7,10,39,49.083,squirrel,,,,,,
2017,7,7,10,40,51.708,,,,,,,
2017,7,7,10,41,52.321,,,,,,,
2017,7,7,10,42,51.158,,,,,,,
2017,7,7,10,43,54.608,,,,,,,
2017,7,7,10,44,55.138,,,,,,,
2017,7,7,10,45,50.5,crowd,,,,,,
2017,7,7,10,46,51.987,,,,,,,
2017,7,7,10,47,54.365,,,,,,,
2017,7,7,10,48,52.676,,,,,,,
2017,7,7,10,49,49.567,,,,,,,
2017,7,7,10,50,51.334,,,,,,,
2017,7,7,10,51,47.84,,,,,,,
2017,7,7,10,52,46.547,,,,,,,
2017,7,7,10,53,49.229,,,,,,,
2017,7,7,10,54,50.544,,,,,,,
2017,7,7,10,55,48.82,,,,,,,
2017,7,7,10,56,48.342,,66.9,81,15,n/a,partly cloudy,
2017,7,7,10,57,49.207,,,,,,,
2017,7,7,10,58,49.666,squirrel,,,,,,
2017,7,7,10,59,53.57,,,,,,,
2017,7,7,11,0,51.026,,,,,,,7
2017,7,7,11,1,47.179,,,,,,,
2017,7,7,11,2,48.511,yelling,,,,,,
2017,7,7,11,3,50.636,,,,,,,
2017,7,7,11,4,56.555,crowd,,,,,,
2017,7,7,11,5,47.585,,,,,,,
2017,7,7,11,6,49.079,,,,,,,
2017,7,7,11,7,52.127,,,,,,,
2017,7,7,11,8,45.084,bikes,,,,,,
2017,7,7,11,9,47.719,,,,,,,
2017,7,7,11,10,48.039,,,,,,,
2017,7,7,11,11,50.691,,,,,,,
2017,7,7,11,12,50.946,crowd,,,,,,
2017,7,7,11,13,50.069,,,,,,,
2017,7,7,11,14,46.015,,,,,,,
2017,7,7,11,15,47.26,,,,,,,
2017,7,7,11,16,46.059,,,,,,,
2017,7,7,11,17,45.588,,,,,,,
2017,7,7,11,18,48.468,,,,,,,
2017,7,7,11,19,47.335,bicycles,,,,,,
2017,7,7,11,20,47.255,,,,,,,
2017,7,7,11,21,49.384,children,,,,,,
2017,7,7,11,22,44.938,,,,,,,
2017,7,7,11,23,45.934,,,,,,,
2017,7,7,11,24,46.04,,,,,,,
2017,7,7,11,25,49.256,crowd,,,,,,
2017,7,7,11,26,49.422,,,,,,,
2017,7,7,11,27,48.382,,,,,,,
2017,7,7,11,28,47.645,,,,,,,
2017,7,7,11,29,46.984,,,,,,,
2017,7,7,11,30,49.868,,,,,,,10
2017,7,7,11,31,43.295,,,,,,,
2017,7,7,11,32,44.767,,,,,,,
2017,7,7,11,33,50.235,,,,,,,
2017,7,7,11,34,50.601,,,,,,,
2017,7,7,11,35,45.715,,,,,,,
2017,7,7,11,36,59.049,,,,,,,
2017,7,7,11,37,54.844,,,,,,,
2017,7,7,11,38,52.073,,,,,,,
2017,7,7,11,39,51.035,,,,,,,
2017,7,7,11,40,50.789,,,,,,,
2017,7,7,11,41,50.304,,,,,,,
2017,7,7,11,42,48.857,,,,,,,
2017,7,7,11,43,48.06,,,,,,,
2017,7,7,11,44,51.621,crowd,,,,,,
2017,7,7,11,45,53.263,cars on carriage road,,,,,,
2017,7,7,11,46,49.431,,,,,,,
2017,7,7,11,47,53.078,,,,,,,
2017,7,7,11,48,52.164,,,,,,,
2017,7,7,11,49,51.767,,,,,,,
2017,7,7,11,50,50.492,,,,,,,
2017,7,7,11,51,52.727,,,,,,,
2017,7,7,11,52,48.297,,,,,,,
2017,7,7,11,53,44.796,,,,,,,
2017,7,7,11,54,46.857,,,,,,,
2017,7,7,11,55,46.588,crowd,,,,,,
2017,7,7,11,56,47.09,,66.9,84,10.4,n/a,scattered clouds,
2017,7,7,11,57,49.278,,,,,,,
2017,7,7,11,58,50.287,,,,,,,
2017,7,7,11,59,49.863,,,,,,,
2017,7,7,12,0,49.613,,,,,,,8
2017,7,7,12,1,45.435,,,,,,,
2017,7,7,12,2,50.189,,,,,,,
2017,7,7,12,3,46.024,bicycles,,,,,,
2017,7,7,12,4,49.865,,,,,,,
2017,7,7,12,5,47.165,,,,,,,
2017,7,7,12,6,45.75,,,,,,,
2017,7,7,12,7,43.482,,,,,,,
2017,7,7,12,8,47.248,,,,,,,
2017,7,7,12,9,46.2,bicycles,,,,,,
2017,7,7,12,10,47.126,children,,,,,,
2017,7,7,12,11,54.879,,,,,,,
2017,7,7,12,12,45.537,,,,,,,
2017,7,7,12,13,48.919,,,,,,,
2017,7,7,12,14,50.554,,,,,,,
2017,7,7,12,15,42.733,bicycles,,,,,,
2017,7,7,12,16,52.445,,,,,,,
2017,7,7,12,17,43.331,bicycles,,,,,,
2017,7,7,12,18,50.708,,,,,,,
2017,7,7,12,19,45.706,crowd,,,,,,
2017,7,7,12,20,51.504,,,,,,,
2017,7,7,12,21,50.917,,,,,,,
2017,7,7,12,22,48.212,,,,,,,
2017,7,7,12,23,46.757,,,,,,,
2017,7,7,12,24,47.158,,,,,,,
2017,7,7,12,25,49.97,,,,,,,
2017,7,7,12,26,51.175,,,,,,,
2017,7,7,12,27,49.217,,,,,,,
2017,7,7,12,28,47.163,,,,,,,
2017,7,7,12,29,44.51,,,,,,,
2017,7,7,12,30,43.863,,,,,,,4
2017,7,7,12,31,45.842,,,,,,,
2017,7,7,12,32,46.846,,,,,,,
2017,7,7,12,33,46.434,,,,,,,
2017,7,7,12,34,45.965,,,,,,,
2017,7,7,12,35,46.833,,,,,,,
2017,7,7,12,36,46.649,,,,,,,
2017,7,7,12,37,47.116,,,,,,,
2017,7,7,12,38,45.862,,,,,,,
2017,7,7,12,39,46.962,crowd,,,,,,
2017,7,7,12,40,50.442,,,,,,,
2017,7,7,12,41,51.18,,,,,,,
2017,7,7,12,42,50.658,bicycles,,,,,,
2017,7,7,12,43,50.026,,,,,,,
2017,7,7,12,44,51.091,,,,,,,
2017,7,7,12,45,43.711,,,,,,,
2017,7,7,12,46,45.624,individual yelling,,,,,,
2017,7,7,12,47,48.685,,,,,,,
2017,7,7,12,48,45.883,,,,,,,
2017,7,7,12,49,44.877,,,,,,,
2017,7,7,12,50,47.59,,,,,,,
2017,7,7,12,51,49.156,,,,,,,
2017,7,7,12,52,50.681,,,,,,,
2017,7,7,12,53,52.039,,,,,,,
2017,7,7,12,54,50.294,,,,,,,
2017,7,7,12,55,50.941,,,,,,,
2017,7,7,12,56,50.224,,66.9,79,13.8,n/a,clear,
2017,7,7,12,57,51.532,,,,,,,
2017,7,7,12,58,50.374,,,,,,,
2017,7,7,12,59,49.604,,,,,,,
2017,7,7,13,0,48.239,,,,,,,6
2017,7,7,13,1,49.863,,,,,,,
2017,7,7,13,2,52.984,,,,,,,
2017,7,7,13,3,49.047,,,,,,,
2017,7,7,13,4,50.87,,,,,,,
2017,7,7,13,5,48.223,,,,,,,
2017,7,7,13,6,46.947,conversation,,,,,,
2017,7,7,13,7,49.372,bicycle,,,,,,
2017,7,7,13,8,46.234,,,,,,,
2017,7,7,13,9,43.967,,,,,,,
2017,7,7,13,10,45.264,,,,,,,
2017,7,7,13,11,42.049,,,,,,,
2017,7,7,13,12,43.556,crowd,,,,,,
2017,7,7,13,13,50.129,,,,,,,
2017,7,7,13,14,46.638,crowd,,,,,,
2017,7,7,13,15,44.406,crowd,,,,,,
2017,7,7,13,16,49.131,,,,,,,
2017,7,7,13,17,54.182,,,,,,,
2017,7,7,13,18,46.067,,,,,,,
2017,7,7,13,19,46.674,,,,,,,
2017,7,7,13,20,47.028,crowd,,,,,,
2017,7,7,13,21,47.139,,,,,,,
2017,7,7,13,22,46.331,,,,,,,
2017,7,7,13,23,48.332,,,,,,,
2017,7,7,13,24,43.926,,,,,,,
2017,7,7,13,25,45.203,,,,,,,
2017,7,7,13,26,48.141,,,,,,,
2017,7,7,13,27,46.641,,,,,,,
2017,7,7,13,28,45.476,,,,,,,
2017,7,7,13,29,44.541,,,,,,,
2017,7,7,13,30,67.589,,,,,,,
