2017,7,9,12,19,21,47.8
2017,7,9,12,19,22,45.4
2017,7,9,12,19,23,49.1
2017,7,9,12,19,24,47.7
2017,7,9,12,19,25,44.1
2017,7,9,12,19,26,43.5
2017,7,9,12,19,27,45.3
2017,7,9,12,19,28,45.2
2017,7,9,12,19,29,44.5
2017,7,9,12,19,30,42.8
2017,7,9,12,19,31,68.4
2017,7,9,12,19,32,56.6
2017,7,9,12,19,33,55.9
2017,7,9,12,19,34,78.8
2017,7,9,12,19,35,59.4
2017,7,9,12,19,36,78.0
2017,7,9,12,19,37,49.7
2017,7,9,12,19,38,46.6
2017,7,9,12,19,39,54.1
2017,7,9,12,19,40,49.7
2017,7,9,12,19,41,45.2
2017,7,9,12,19,42,48.4
2017,7,9,12,19,43,43.7
2017,7,9,12,19,44,43.1
2017,7,9,12,19,45,47.7
2017,7,9,12,19,46,41.8
2017,7,9,12,19,47,45.3
2017,7,9,12,19,48,43.1
2017,7,9,12,19,49,41.6
2017,7,9,12,19,50,42.8
2017,7,9,12,19,51,42.6
2017,7,9,12,19,52,40.4
2017,7,9,12,19,53,39.6
2017,7,9,12,19,54,39.3
2017,7,9,12,19,55,41.9
2017,7,9,12,19,56,43.8
2017,7,9,12,19,57,45.5
2017,7,9,12,19,58,46.5
2017,7,9,12,19,59,45.5
2017,7,9,12,20,0,42.6
2017,7,9,12,20,1,43.1
2017,7,9,12,20,2,46.1
2017,7,9,12,20,3,46.6
2017,7,9,12,20,4,43.8
2017,7,9,12,20,5,46.2
2017,7,9,12,20,6,44.5
2017,7,9,12,20,7,41.6
2017,7,9,12,20,8,41.8
2017,7,9,12,20,9,39.4
2017,7,9,12,20,10,41.0
2017,7,9,12,20,11,40.9
2017,7,9,12,20,12,41.0
2017,7,9,12,20,13,41.0
2017,7,9,12,20,14,43.5
2017,7,9,12,20,15,40.5
2017,7,9,12,20,16,40.2
2017,7,9,12,20,17,39.4
2017,7,9,12,20,18,39.4
2017,7,9,12,20,19,39.7
2017,7,9,12,20,20,40.0
2017,7,9,12,20,21,41.9
2017,7,9,12,20,22,38.4
2017,7,9,12,20,23,40.9
2017,7,9,12,20,24,43.3
2017,7,9,12,20,25,42.7
2017,7,9,12,20,26,42.2
2017,7,9,12,20,27,40.8
2017,7,9,12,20,28,38.9
2017,7,9,12,20,29,36.4
2017,7,9,12,20,30,42.1
2017,7,9,12,20,31,35.7
2017,7,9,12,20,32,36.2
2017,7,9,12,20,33,36.9
2017,7,9,12,20,34,36.0
2017,7,9,12,20,35,35.7
2017,7,9,12,20,36,37.9
2017,7,9,12,20,37,38.0
2017,7,9,12,20,38,39.7
2017,7,9,12,20,39,37.7
2017,7,9,12,20,40,38.4
2017,7,9,12,20,41,36.7
2017,7,9,12,20,42,35.5
2017,7,9,12,20,43,38.6
2017,7,9,12,20,44,34.9
2017,7,9,12,20,45,38.8
2017,7,9,12,20,46,38.2
2017,7,9,12,20,47,39.7
2017,7,9,12,20,48,37.8
2017,7,9,12,20,49,38.9
2017,7,9,12,20,50,38.2
2017,7,9,12,20,51,36.7
2017,7,9,12,20,52,37.8
2017,7,9,12,20,53,37.5
2017,7,9,12,20,54,38.9
2017,7,9,12,20,55,38.4
2017,7,9,12,20,56,38.4
2017,7,9,12,20,57,36.9
2017,7,9,12,20,58,42.3
2017,7,9,12,20,59,41.0
2017,7,9,12,21,0,40.2
2017,7,9,12,21,1,38.1
2017,7,9,12,21,2,39.7
2017,7,9,12,21,3,37.0
