2017,7,8,9,16,35,56.4
2017,7,8,9,16,36,49.4
2017,7,8,9,16,37,49.1
2017,7,8,9,16,38,70.7
2017,7,8,9,16,39,54.7
2017,7,8,9,16,40,56.5
2017,7,8,9,16,41,52.7
2017,7,8,9,16,42,63.4
2017,7,8,9,16,43,81.5
2017,7,8,9,16,44,80.2
2017,7,8,9,16,45,57.3
2017,7,8,9,16,46,65.0
2017,7,8,9,16,47,67.5
2017,7,8,9,16,48,66.3
2017,7,8,9,16,49,63.4
2017,7,8,9,16,50,53.1
2017,7,8,9,16,51,55.9
2017,7,8,9,16,52,54.8
2017,7,8,9,16,53,55.6
2017,7,8,9,16,54,53.6
2017,7,8,9,16,55,55.2
2017,7,8,9,16,56,54.2
2017,7,8,9,16,57,57.1
2017,7,8,9,16,58,56.9
2017,7,8,9,16,59,55.4
2017,7,8,9,17,0,53.4
2017,7,8,9,17,1,57.8
2017,7,8,9,17,2,67.6
2017,7,8,9,17,3,57.2
2017,7,8,9,17,4,55.0
2017,7,8,9,17,5,54.6
2017,7,8,9,17,6,56.0
2017,7,8,9,17,7,58.4
2017,7,8,9,17,8,55.7
2017,7,8,9,17,9,56.7
2017,7,8,9,17,10,57.6
2017,7,8,9,17,11,58.6
2017,7,8,9,17,12,57.7
2017,7,8,9,17,13,55.6
2017,7,8,9,17,14,56.1
2017,7,8,9,17,15,57.7
2017,7,8,9,17,16,56.9
2017,7,8,9,17,17,60.0
2017,7,8,9,17,18,58.8
2017,7,8,9,17,19,61.1
2017,7,8,9,17,20,59.4
2017,7,8,9,17,21,57.3
2017,7,8,9,17,22,61.7
2017,7,8,9,17,23,61.0
2017,7,8,9,17,24,59.0
2017,7,8,9,17,25,58.0
2017,7,8,9,17,26,57.2
2017,7,8,9,17,27,56.7
2017,7,8,9,17,28,58.2
2017,7,8,9,17,29,55.3
2017,7,8,9,17,30,57.6
2017,7,8,9,17,31,55.8
2017,7,8,9,17,32,54.6
2017,7,8,9,17,33,53.3
2017,7,8,9,17,34,53.1
2017,7,8,9,17,35,52.5
2017,7,8,9,17,36,51.5
2017,7,8,9,17,37,51.4
2017,7,8,9,17,38,54.3
2017,7,8,9,17,39,57.1
2017,7,8,9,17,40,55.2
2017,7,8,9,17,41,53.0
2017,7,8,9,17,42,52.9
2017,7,8,9,17,43,52.5
2017,7,8,9,17,44,53.1
2017,7,8,9,17,45,52.3
2017,7,8,9,17,46,51.2
2017,7,8,9,17,47,52.1
2017,7,8,9,17,48,53.1
2017,7,8,9,17,49,53.3
2017,7,8,9,17,50,52.0
2017,7,8,9,17,51,52.1
2017,7,8,9,17,52,54.1
2017,7,8,9,17,53,55.0
2017,7,8,9,17,54,53.8
2017,7,8,9,17,55,54.3
2017,7,8,9,17,56,54.7
2017,7,8,9,17,57,54.1
2017,7,8,9,17,58,53.3
2017,7,8,9,17,59,51.3
2017,7,8,9,18,0,53.2
2017,7,8,9,18,1,52.7
2017,7,8,9,18,2,51.5
2017,7,8,9,18,3,50.7
2017,7,8,9,18,4,53.6
2017,7,8,9,18,5,53.7
2017,7,8,9,18,6,52.9
2017,7,8,9,18,7,51.9
2017,7,8,9,18,8,52.6
2017,7,8,9,18,9,52.4
2017,7,8,9,18,10,50.8
2017,7,8,9,18,11,50.1
2017,7,8,9,18,12,50.2
2017,7,8,9,18,13,48.4
2017,7,8,9,18,14,47.7
2017,7,8,9,18,15,51.2
2017,7,8,9,18,16,51.4
2017,7,8,9,18,17,50.9
2017,7,8,9,18,18,52.1
2017,7,8,9,18,19,52.5
2017,7,8,9,18,20,53.3
2017,7,8,9,18,21,53.7
2017,7,8,9,18,22,56.1
2017,7,8,9,18,23,56.5
2017,7,8,9,18,24,55.5
2017,7,8,9,18,25,53.8
2017,7,8,9,18,26,53.8
2017,7,8,9,18,27,52.5
2017,7,8,9,18,28,52.8
2017,7,8,9,18,29,53.0
2017,7,8,9,18,30,50.2
2017,7,8,9,18,31,49.2
2017,7,8,9,18,32,49.9
2017,7,8,9,18,33,49.7
2017,7,8,9,18,34,50.5
2017,7,8,9,18,35,50.5
2017,7,8,9,18,36,49.3
2017,7,8,9,18,37,49.3
2017,7,8,9,18,38,49.3
2017,7,8,9,18,39,49.8
2017,7,8,9,18,40,48.8
2017,7,8,9,18,41,50.6
2017,7,8,9,18,42,51.2
2017,7,8,9,18,43,50.9
2017,7,8,9,18,44,49.7
2017,7,8,9,18,45,51.2
2017,7,8,9,18,46,52.3
2017,7,8,9,18,47,50.2
2017,7,8,9,18,48,52.1
2017,7,8,9,18,49,54.3
2017,7,8,9,18,50,53.8
2017,7,8,9,18,51,51.8
2017,7,8,9,18,52,51.1
2017,7,8,9,18,53,50.3
2017,7,8,9,18,54,51.0
2017,7,8,9,18,55,50.6
2017,7,8,9,18,56,49.1
2017,7,8,9,18,57,49.8
2017,7,8,9,18,58,49.6
2017,7,8,9,18,59,49.8
2017,7,8,9,19,0,50.2
2017,7,8,9,19,1,52.8
2017,7,8,9,19,2,54.9
2017,7,8,9,19,3,54.9
2017,7,8,9,19,4,55.7
2017,7,8,9,19,5,56.6
2017,7,8,9,19,6,57.4
2017,7,8,9,19,7,54.4
2017,7,8,9,19,8,53.3
2017,7,8,9,19,9,54.6
2017,7,8,9,19,10,55.0
2017,7,8,9,19,11,54.2
2017,7,8,9,19,12,55.8
2017,7,8,9,19,13,59.2
2017,7,8,9,19,14,53.8
2017,7,8,9,19,15,51.8
2017,7,8,9,19,16,50.8
2017,7,8,9,19,17,52.7
2017,7,8,9,19,18,54.1
2017,7,8,9,19,19,54.5
2017,7,8,9,19,20,53.0
2017,7,8,9,19,21,49.3
2017,7,8,9,19,22,49.4
2017,7,8,9,19,23,50.4
2017,7,8,9,19,24,50.0
2017,7,8,9,19,25,51.4
2017,7,8,9,19,26,49.7
2017,7,8,9,19,27,49.3
2017,7,8,9,19,28,48.0
2017,7,8,9,19,29,50.0
2017,7,8,9,19,30,51.1
2017,7,8,9,19,31,51.6
2017,7,8,9,19,32,52.8
2017,7,8,9,19,33,53.6
