XL2 Broadband Logging:		TESTING17\6-15_SLM_000_123_Log.txt                            
----------------------


# Hardware Configuration
	Device Info:    	XL2, SNo. A2A-06200-E0, FW2.50
	Mic Sensitivity:	28.8 mV/Pa
	                	(from M4260, S/N: 3530, Factory adjusted )

# Measurement Setup
	Profile:        	Full mode
	Timer mode:     	continuous
	Timer set:      	--:--:--
	Log-Interval:   	00:00:01
	k1:             	0.0 dB
	k2:             	0.0 dB
	kset Date:      	k-Values not measured
	Range:          	20 - 120 dB

# Time
	Start:          	2017-06-15, 14:27:24
	End:            	2017-06-15, 16:29:06

# Broadband LOG Results
	Date        	Time      	Timer     	LAeq_dt 	LAeq    
	2017-06-15  	14:28:14  	00:00:50  	55.4    	68.3    
	2017-06-15  	14:28:15  	00:00:51  	49.7    	68.2    
	2017-06-15  	14:28:16  	00:00:52  	49.7    	68.1    
	2017-06-15  	14:28:17  	00:00:53  	52.0    	68.1    
	2017-06-15  	14:28:18  	00:00:54  	54.4    	68.0    
	2017-06-15  	14:28:19  	00:00:55  	53.3    	67.9    
	2017-06-15  	14:28:20  	00:00:56  	53.9    	67.8    
	2017-06-15  	14:28:21  	00:00:57  	54.3    	67.8    
	2017-06-15  	14:28:22  	00:00:58  	56.0    	67.7    
	2017-06-15  	14:28:23  	00:00:59  	53.4    	67.6    
	2017-06-15  	14:28:24  	00:01:00  	50.4    	67.5    
	2017-06-15  	14:28:25  	00:01:01  	54.1    	67.5    
	2017-06-15  	14:28:26  	00:01:02  	54.3    	67.4    
	2017-06-15  	14:28:27  	00:01:03  	54.1    	67.3    
	2017-06-15  	14:28:28  	00:01:04  	50.8    	67.3    
	2017-06-15  	14:28:29  	00:01:05  	52.7    	67.2    
	2017-06-15  	14:28:30  	00:01:06  	51.9    	67.1    
	2017-06-15  	14:28:31  	00:01:07  	52.0    	67.1    
	2017-06-15  	14:28:32  	00:01:08  	50.5    	67.0    
	2017-06-15  	14:28:33  	00:01:09  	50.5    	67.0    
	2017-06-15  	14:28:34  	00:01:10  	49.6    	66.9    
	2017-06-15  	14:28:35  	00:01:11  	49.2    	66.8    
	2017-06-15  	14:28:36  	00:01:12  	49.8    	66.8    
	2017-06-15  	14:28:37  	00:01:13  	50.7    	66.7    
	2017-06-15  	14:28:38  	00:01:14  	57.7    	66.7    
	2017-06-15  	14:28:39  	00:01:15  	53.1    	66.6    
	2017-06-15  	14:28:40  	00:01:16  	52.6    	66.6    
	2017-06-15  	14:28:41  	00:01:17  	53.1    	66.5    
	2017-06-15  	14:28:42  	00:01:18  	51.2    	66.4    
	2017-06-15  	14:28:43  	00:01:19  	50.6    	66.4    
	2017-06-15  	14:28:44  	00:01:20  	52.4    	66.3    
	2017-06-15  	14:28:45  	00:01:21  	52.4    	66.3    
	2017-06-15  	14:28:46  	00:01:22  	52.6    	66.2    
	2017-06-15  	14:28:47  	00:01:23  	51.1    	66.2    
	2017-06-15  	14:28:48  	00:01:24  	54.8    	66.1    
	2017-06-15  	14:28:49  	00:01:25  	55.7    	66.1    
	2017-06-15  	14:28:50  	00:01:26  	51.6    	66.0    
	2017-06-15  	14:28:51  	00:01:27  	54.3    	66.0    
	2017-06-15  	14:28:52  	00:01:28  	51.6    	65.9    
	2017-06-15  	14:28:53  	00:01:29  	52.2    	65.9    
	2017-06-15  	14:28:54  	00:01:30  	55.1    	65.9    
	2017-06-15  	14:28:55  	00:01:31  	49.9    	65.8    
	2017-06-15  	14:28:56  	00:01:32  	50.7    	65.8    
	2017-06-15  	14:28:57  	00:01:33  	52.1    	65.7    
	2017-06-15  	14:28:58  	00:01:34  	50.4    	65.7    
	2017-06-15  	14:28:59  	00:01:35  	54.0    	65.6    
	2017-06-15  	14:29:00  	00:01:36  	57.0    	65.6    
	2017-06-15  	14:29:01  	00:01:37  	52.0    	65.5    
	2017-06-15  	14:29:02  	00:01:38  	48.6    	65.5    
	2017-06-15  	14:29:03  	00:01:39  	52.3    	65.5    
	2017-06-15  	14:29:04  	00:01:40  	51.0    	65.4    
	2017-06-15  	14:29:05  	00:01:41  	52.1    	65.4    
	2017-06-15  	14:29:06  	00:01:42  	54.0    	65.3    
	2017-06-15  	14:29:07  	00:01:43  	56.3    	65.3    
	2017-06-15  	14:29:08  	00:01:44  	54.4    	65.3    
	2017-06-15  	14:29:09  	00:01:45  	51.4    	65.2    
	2017-06-15  	14:29:10  	00:01:46  	57.2    	65.2    
	2017-06-15  	14:29:11  	00:01:47  	52.4    	65.2    
	2017-06-15  	14:29:12  	00:01:48  	49.5    	65.1    
	2017-06-15  	14:29:13  	00:01:49  	49.0    	65.1    
	2017-06-15  	14:29:14  	00:01:50  	50.0    	65.0    
	2017-06-15  	14:29:15  	00:01:51  	50.2    	65.0    
	2017-06-15  	14:29:16  	00:01:52  	52.2    	65.0    
	2017-06-15  	14:29:17  	00:01:53  	49.2    	64.9    
	2017-06-15  	14:29:18  	00:01:54  	49.2    	64.9    
	2017-06-15  	14:29:19  	00:01:55  	47.7    	64.8    
	2017-06-15  	14:29:20  	00:01:56  	49.1    	64.8    
	2017-06-15  	14:29:21  	00:01:57  	50.4    	64.8    
	2017-06-15  	14:29:22  	00:01:58  	49.5    	64.7    
	2017-06-15  	14:29:23  	00:01:59  	52.7    	64.7    
	2017-06-15  	14:29:24  	00:02:00  	52.6    	64.7    
	2017-06-15  	14:29:25  	00:02:01  	50.4    	64.6    
	2017-06-15  	14:29:26  	00:02:02  	51.9    	64.6    
	2017-06-15  	14:29:27  	00:02:03  	53.4    	64.6    
	2017-06-15  	14:29:28  	00:02:04  	52.1    	64.5    
	2017-06-15  	14:29:29  	00:02:05  	48.6    	64.5    
	2017-06-15  	14:29:30  	00:02:06  	51.0    	64.5    
	2017-06-15  	14:29:31  	00:02:07  	54.7    	64.4    
	2017-06-15  	14:29:32  	00:02:08  	50.4    	64.4    
	2017-06-15  	14:29:33  	00:02:09  	58.6    	64.4    
	2017-06-15  	14:29:34  	00:02:10  	61.2    	64.4    
	2017-06-15  	14:29:35  	00:02:11  	50.9    	64.3    
	2017-06-15  	14:29:36  	00:02:12  	56.0    	64.3    
	2017-06-15  	14:29:37  	00:02:13  	55.7    	64.3    
	2017-06-15  	14:29:38  	00:02:14  	51.8    	64.2    
	2017-06-15  	14:29:39  	00:02:15  	53.8    	64.2    
	2017-06-15  	14:29:40  	00:02:16  	57.0    	64.2    
	2017-06-15  	14:29:41  	00:02:17  	52.1    	64.2    
	2017-06-15  	14:29:42  	00:02:18  	54.0    	64.1    
	2017-06-15  	14:29:43  	00:02:19  	51.5    	64.1    
	2017-06-15  	14:29:44  	00:02:20  	57.8    	64.1    
	2017-06-15  	14:29:45  	00:02:21  	53.6    	64.0    
	2017-06-15  	14:29:46  	00:02:22  	52.1    	64.0    
	2017-06-15  	14:29:47  	00:02:23  	52.7    	64.0    
	2017-06-15  	14:29:48  	00:02:24  	53.0    	64.0    
	2017-06-15  	14:29:49  	00:02:25  	52.0    	63.9    
	2017-06-15  	14:29:50  	00:02:26  	56.2    	63.9    
	2017-06-15  	14:29:51  	00:02:27  	55.8    	63.9    
	2017-06-15  	14:29:52  	00:02:28  	53.9    	63.9    
	2017-06-15  	14:29:53  	00:02:29  	54.5    	63.8    
	2017-06-15  	14:29:54  	00:02:30  	55.1    	63.8    
	2017-06-15  	14:29:55  	00:02:31  	56.9    	63.8    
	2017-06-15  	14:29:56  	00:02:32  	54.4    	63.8    
	2017-06-15  	14:29:57  	00:02:33  	53.6    	63.7    
	2017-06-15  	14:29:58  	00:02:34  	52.1    	63.7    
	2017-06-15  	14:29:59  	00:02:35  	54.1    	63.7    
	2017-06-15  	14:30:00  	00:02:36  	51.4    	63.7    
	2017-06-15  	14:30:01  	00:02:37  	51.4    	63.6    
	2017-06-15  	14:30:02  	00:02:38  	53.4    	63.6    
	2017-06-15  	14:30:03  	00:02:39  	52.5    	63.6    
	2017-06-15  	14:30:04  	00:02:40  	54.1    	63.6    
	2017-06-15  	14:30:05  	00:02:41  	53.1    	63.5    
	2017-06-15  	14:30:06  	00:02:42  	53.5    	63.5    
	2017-06-15  	14:30:07  	00:02:43  	54.1    	63.5    
	2017-06-15  	14:30:08  	00:02:44  	57.1    	63.5    
	2017-06-15  	14:30:09  	00:02:45  	54.5    	63.4    
	2017-06-15  	14:30:10  	00:02:46  	53.4    	63.4    
	2017-06-15  	14:30:11  	00:02:47  	51.7    	63.4    
	2017-06-15  	14:30:12  	00:02:48  	51.3    	63.4    
	2017-06-15  	14:30:13  	00:02:49  	50.9    	63.3    
	2017-06-15  	14:30:14  	00:02:50  	52.7    	63.3    
	2017-06-15  	14:30:15  	00:02:51  	51.9    	63.3    
	2017-06-15  	14:30:16  	00:02:52  	61.0    	63.3    
	2017-06-15  	14:30:17  	00:02:53  	58.0    	63.3    
	2017-06-15  	14:30:18  	00:02:54  	52.5    	63.2    
	2017-06-15  	14:30:19  	00:02:55  	52.4    	63.2    
	2017-06-15  	14:30:20  	00:02:56  	53.1    	63.2    
	2017-06-15  	14:30:21  	00:02:57  	50.6    	63.2    
	2017-06-15  	14:30:22  	00:02:58  	51.3    	63.2    
	2017-06-15  	14:30:23  	00:02:59  	51.9    	63.1    
	2017-06-15  	14:30:24  	00:03:00  	53.3    	63.1    
	2017-06-15  	14:30:25  	00:03:01  	54.0    	63.1    
	2017-06-15  	14:30:26  	00:03:02  	54.3    	63.1    
	2017-06-15  	14:30:27  	00:03:03  	53.3    	63.0    
	2017-06-15  	14:30:28  	00:03:04  	52.9    	63.0    
	2017-06-15  	14:30:29  	00:03:05  	52.7    	63.0    
	2017-06-15  	14:30:30  	00:03:06  	53.0    	63.0    
	2017-06-15  	14:30:31  	00:03:07  	53.0    	63.0    
	2017-06-15  	14:30:32  	00:03:08  	52.2    	62.9    
	2017-06-15  	14:30:33  	00:03:09  	52.3    	62.9    
	2017-06-15  	14:30:34  	00:03:10  	51.4    	62.9    
	2017-06-15  	14:30:35  	00:03:11  	50.0    	62.9    
	2017-06-15  	14:30:36  	00:03:12  	49.6    	62.9    
	2017-06-15  	14:30:37  	00:03:13  	50.7    	62.8    
	2017-06-15  	14:30:38  	00:03:14  	51.5    	62.8    
	2017-06-15  	14:30:39  	00:03:15  	53.9    	62.8    
	2017-06-15  	14:30:40  	00:03:16  	55.8    	62.8    
	2017-06-15  	14:30:41  	00:03:17  	51.5    	62.8    
	2017-06-15  	14:30:42  	00:03:18  	51.1    	62.7    
	2017-06-15  	14:30:43  	00:03:19  	51.0    	62.7    
	2017-06-15  	14:30:44  	00:03:20  	50.6    	62.7    
	2017-06-15  	14:30:45  	00:03:21  	50.7    	62.7    
	2017-06-15  	14:30:46  	00:03:22  	50.5    	62.7    
	2017-06-15  	14:30:47  	00:03:23  	50.4    	62.6    
	2017-06-15  	14:30:48  	00:03:24  	50.5    	62.6    
	2017-06-15  	14:30:49  	00:03:25  	50.3    	62.6    
	2017-06-15  	14:30:50  	00:03:26  	51.7    	62.6    
	2017-06-15  	14:30:51  	00:03:27  	51.0    	62.6    
	2017-06-15  	14:30:52  	00:03:28  	50.4    	62.5    
	2017-06-15  	14:30:53  	00:03:29  	49.0    	62.5    
	2017-06-15  	14:30:54  	00:03:30  	49.5    	62.5    
	2017-06-15  	14:30:55  	00:03:31  	48.8    	62.5    
	2017-06-15  	14:30:56  	00:03:32  	49.6    	62.5    
	2017-06-15  	14:30:57  	00:03:33  	50.6    	62.4    
	2017-06-15  	14:30:58  	00:03:34  	50.7    	62.4    
	2017-06-15  	14:30:59  	00:03:35  	49.7    	62.4    
	2017-06-15  	14:31:00  	00:03:36  	49.7    	62.4    
	2017-06-15  	14:31:01  	00:03:37  	48.2    	62.4    
	2017-06-15  	14:31:02  	00:03:38  	50.9    	62.3    
	2017-06-15  	14:31:03  	00:03:39  	50.9    	62.3    
	2017-06-15  	14:31:04  	00:03:40  	49.0    	62.3    
	2017-06-15  	14:31:05  	00:03:41  	50.1    	62.3    
	2017-06-15  	14:31:06  	00:03:42  	47.5    	62.3    
	2017-06-15  	14:31:07  	00:03:43  	49.3    	62.2    
	2017-06-15  	14:31:08  	00:03:44  	50.7    	62.2    
	2017-06-15  	14:31:09  	00:03:45  	51.8    	62.2    
	2017-06-15  	14:31:10  	00:03:46  	51.3    	62.2    
	2017-06-15  	14:31:11  	00:03:47  	51.0    	62.2    
	2017-06-15  	14:31:12  	00:03:48  	51.8    	62.2    
	2017-06-15  	14:31:13  	00:03:49  	48.5    	62.1    
	2017-06-15  	14:31:14  	00:03:50  	50.2    	62.1    
	2017-06-15  	14:31:15  	00:03:51  	52.4    	62.1    
	2017-06-15  	14:31:16  	00:03:52  	51.8    	62.1    
	2017-06-15  	14:31:17  	00:03:53  	50.2    	62.1    
	2017-06-15  	14:31:18  	00:03:54  	50.5    	62.1    
	2017-06-15  	14:31:19  	00:03:55  	49.1    	62.0    
	2017-06-15  	14:31:20  	00:03:56  	49.1    	62.0    
	2017-06-15  	14:31:21  	00:03:57  	48.7    	62.0    
	2017-06-15  	14:31:22  	00:03:58  	49.7    	62.0    
	2017-06-15  	14:31:23  	00:03:59  	51.1    	62.0    
	2017-06-15  	14:31:24  	00:04:00  	52.8    	62.0    
	2017-06-15  	14:31:25  	00:04:01  	49.1    	61.9    
	2017-06-15  	14:31:26  	00:04:02  	49.6    	61.9    
	2017-06-15  	14:31:27  	00:04:03  	52.4    	61.9    
	2017-06-15  	14:31:28  	00:04:04  	51.3    	61.9    
	2017-06-15  	14:31:29  	00:04:05  	52.2    	61.9    
	2017-06-15  	14:31:30  	00:04:06  	50.5    	61.9    
	2017-06-15  	14:31:31  	00:04:07  	49.2    	61.8    
	2017-06-15  	14:31:32  	00:04:08  	47.9    	61.8    
	2017-06-15  	14:31:33  	00:04:09  	49.6    	61.8    
	2017-06-15  	14:31:34  	00:04:10  	48.8    	61.8    
	2017-06-15  	14:31:35  	00:04:11  	50.6    	61.8    
	2017-06-15  	14:31:36  	00:04:12  	53.1    	61.8    
	2017-06-15  	14:31:37  	00:04:13  	51.0    	61.7    
	2017-06-15  	14:31:38  	00:04:14  	50.2    	61.7    
	2017-06-15  	14:31:39  	00:04:15  	50.1    	61.7    
	2017-06-15  	14:31:40  	00:04:16  	49.6    	61.7    
	2017-06-15  	14:31:41  	00:04:17  	51.0    	61.7    
	2017-06-15  	14:31:42  	00:04:18  	52.2    	61.7    
	2017-06-15  	14:31:43  	00:04:19  	53.7    	61.7    
	2017-06-15  	14:31:44  	00:04:20  	52.6    	61.6    
	2017-06-15  	14:31:45  	00:04:21  	50.2    	61.6    
	2017-06-15  	14:31:46  	00:04:22  	50.9    	61.6    
	2017-06-15  	14:31:47  	00:04:23  	53.7    	61.6    
	2017-06-15  	14:31:48  	00:04:24  	54.6    	61.6    
	2017-06-15  	14:31:49  	00:04:25  	54.7    	61.6    
	2017-06-15  	14:31:50  	00:04:26  	53.0    	61.6    
	2017-06-15  	14:31:51  	00:04:27  	53.9    	61.5    
	2017-06-15  	14:31:52  	00:04:28  	55.7    	61.5    
	2017-06-15  	14:31:53  	00:04:29  	54.9    	61.5    
	2017-06-15  	14:31:54  	00:04:30  	58.0    	61.5    
	2017-06-15  	14:31:55  	00:04:31  	58.5    	61.5    
	2017-06-15  	14:31:56  	00:04:32  	58.0    	61.5    
	2017-06-15  	14:31:57  	00:04:33  	56.9    	61.5    
	2017-06-15  	14:31:58  	00:04:34  	58.4    	61.5    
	2017-06-15  	14:31:59  	00:04:35  	56.6    	61.5    
	2017-06-15  	14:32:00  	00:04:36  	58.5    	61.5    
	2017-06-15  	14:32:01  	00:04:37  	56.0    	61.4    
	2017-06-15  	14:32:02  	00:04:38  	61.4    	61.4    
	2017-06-15  	14:32:03  	00:04:39  	60.2    	61.4    
	2017-06-15  	14:32:04  	00:04:40  	60.7    	61.4    
	2017-06-15  	14:32:05  	00:04:41  	60.2    	61.4    
	2017-06-15  	14:32:06  	00:04:42  	60.1    	61.4    
	2017-06-15  	14:32:07  	00:04:43  	57.1    	61.4    
	2017-06-15  	14:32:08  	00:04:44  	57.0    	61.4    
	2017-06-15  	14:32:09  	00:04:45  	59.0    	61.4    
	2017-06-15  	14:32:10  	00:04:46  	57.4    	61.4    
	2017-06-15  	14:32:11  	00:04:47  	56.2    	61.4    
	2017-06-15  	14:32:12  	00:04:48  	57.5    	61.4    
	2017-06-15  	14:32:13  	00:04:49  	57.2    	61.4    
	2017-06-15  	14:32:14  	00:04:50  	57.0    	61.4    
	2017-06-15  	14:32:15  	00:04:51  	55.6    	61.3    
	2017-06-15  	14:32:16  	00:04:52  	54.8    	61.3    
	2017-06-15  	14:32:17  	00:04:53  	55.4    	61.3    
	2017-06-15  	14:32:18  	00:04:54  	56.0    	61.3    
	2017-06-15  	14:32:19  	00:04:55  	55.8    	61.3    
	2017-06-15  	14:32:20  	00:04:56  	59.2    	61.3    
	2017-06-15  	14:32:21  	00:04:57  	60.9    	61.3    
	2017-06-15  	14:32:22  	00:04:58  	61.7    	61.3    
	2017-06-15  	14:32:23  	00:04:59  	62.3    	61.3    
	2017-06-15  	14:32:24  	00:05:00  	60.6    	61.3    
	2017-06-15  	14:32:25  	00:05:01  	56.6    	61.3    
	2017-06-15  	14:32:26  	00:05:02  	55.8    	61.3    
	2017-06-15  	14:32:27  	00:05:03  	56.4    	61.3    
	2017-06-15  	14:32:28  	00:05:04  	56.7    	61.3    
	2017-06-15  	14:32:29  	00:05:05  	56.1    	61.2    
	2017-06-15  	14:32:30  	00:05:06  	55.3    	61.2    
	2017-06-15  	14:32:31  	00:05:07  	56.4    	61.2    
	2017-06-15  	14:32:32  	00:05:08  	57.8    	61.2    
	2017-06-15  	14:32:33  	00:05:09  	54.7    	61.2    
	2017-06-15  	14:32:34  	00:05:10  	53.7    	61.2    
	2017-06-15  	14:32:35  	00:05:11  	52.0    	61.2    
	2017-06-15  	14:32:36  	00:05:12  	52.5    	61.2    
	2017-06-15  	14:32:37  	00:05:13  	53.2    	61.2    
	2017-06-15  	14:32:38  	00:05:14  	54.0    	61.1    
	2017-06-15  	14:32:39  	00:05:15  	55.7    	61.1    
	2017-06-15  	14:32:40  	00:05:16  	54.9    	61.1    
	2017-06-15  	14:32:41  	00:05:17  	54.8    	61.1    
	2017-06-15  	14:32:42  	00:05:18  	55.0    	61.1    
	2017-06-15  	14:32:43  	00:05:19  	53.9    	61.1    
	2017-06-15  	14:32:44  	00:05:20  	54.5    	61.1    
	2017-06-15  	14:32:45  	00:05:21  	55.9    	61.1    
	2017-06-15  	14:32:46  	00:05:22  	54.8    	61.1    
	2017-06-15  	14:32:47  	00:05:23  	53.5    	61.1    
	2017-06-15  	14:32:48  	00:05:24  	53.3    	61.0    
	2017-06-15  	14:32:49  	00:05:25  	51.9    	61.0    
	2017-06-15  	14:32:50  	00:05:26  	51.6    	61.0    
	2017-06-15  	14:32:51  	00:05:27  	52.7    	61.0    
	2017-06-15  	14:32:52  	00:05:28  	53.2    	61.0    
	2017-06-15  	14:32:53  	00:05:29  	53.7    	61.0    
	2017-06-15  	14:32:54  	00:05:30  	50.4    	61.0    
	2017-06-15  	14:32:55  	00:05:31  	54.1    	61.0    
	2017-06-15  	14:32:56  	00:05:32  	51.6    	61.0    
	2017-06-15  	14:32:57  	00:05:33  	50.8    	60.9    
	2017-06-15  	14:32:58  	00:05:34  	51.9    	60.9    
	2017-06-15  	14:32:59  	00:05:35  	51.9    	60.9    
	2017-06-15  	14:33:00  	00:05:36  	51.2    	60.9    
	2017-06-15  	14:33:01  	00:05:37  	52.1    	60.9    
	2017-06-15  	14:33:02  	00:05:38  	52.7    	60.9    
	2017-06-15  	14:33:03  	00:05:39  	55.0    	60.9    
	2017-06-15  	14:33:04  	00:05:40  	53.2    	60.9    
	2017-06-15  	14:33:05  	00:05:41  	52.2    	60.9    
	2017-06-15  	14:33:06  	00:05:42  	53.4    	60.8    
	2017-06-15  	14:33:07  	00:05:43  	51.1    	60.8    
	2017-06-15  	14:33:08  	00:05:44  	51.9    	60.8    
	2017-06-15  	14:33:09  	00:05:45  	50.7    	60.8    
	2017-06-15  	14:33:10  	00:05:46  	52.3    	60.8    
	2017-06-15  	14:33:11  	00:05:47  	52.9    	60.8    
	2017-06-15  	14:33:12  	00:05:48  	53.5    	60.8    
	2017-06-15  	14:33:13  	00:05:49  	54.8    	60.8    
	2017-06-15  	14:33:14  	00:05:50  	55.7    	60.8    
	2017-06-15  	14:33:15  	00:05:51  	56.4    	60.8    
	2017-06-15  	14:33:16  	00:05:52  	54.4    	60.7    
	2017-06-15  	14:33:17  	00:05:53  	53.3    	60.7    
	2017-06-15  	14:33:18  	00:05:54  	55.9    	60.7    
	2017-06-15  	14:33:19  	00:05:55  	53.8    	60.7    
	2017-06-15  	14:33:20  	00:05:56  	52.6    	60.7    
	2017-06-15  	14:33:21  	00:05:57  	50.2    	60.7    
	2017-06-15  	14:33:22  	00:05:58  	50.7    	60.7    
	2017-06-15  	14:33:23  	00:05:59  	52.8    	60.7    
	2017-06-15  	14:33:24  	00:06:00  	55.1    	60.7    
	2017-06-15  	14:33:25  	00:06:01  	53.5    	60.7    
	2017-06-15  	14:33:26  	00:06:02  	54.0    	60.6    
	2017-06-15  	14:33:27  	00:06:03  	55.1    	60.6    
	2017-06-15  	14:33:28  	00:06:04  	52.6    	60.6    
	2017-06-15  	14:33:29  	00:06:05  	52.3    	60.6    
	2017-06-15  	14:33:30  	00:06:06  	52.6    	60.6    
	2017-06-15  	14:33:31  	00:06:07  	54.0    	60.6    
	2017-06-15  	14:33:32  	00:06:08  	54.8    	60.6    
	2017-06-15  	14:33:33  	00:06:09  	54.2    	60.6    
	2017-06-15  	14:33:34  	00:06:10  	52.5    	60.6    
	2017-06-15  	14:33:35  	00:06:11  	53.5    	60.6    
	2017-06-15  	14:33:36  	00:06:12  	53.3    	60.5    
	2017-06-15  	14:33:37  	00:06:13  	52.4    	60.5    
	2017-06-15  	14:33:38  	00:06:14  	53.8    	60.5    
	2017-06-15  	14:33:39  	00:06:15  	57.8    	60.5    
	2017-06-15  	14:33:40  	00:06:16  	52.1    	60.5    
	2017-06-15  	14:33:41  	00:06:17  	51.5    	60.5    
	2017-06-15  	14:33:42  	00:06:18  	52.8    	60.5    
	2017-06-15  	14:33:43  	00:06:19  	51.6    	60.5    
	2017-06-15  	14:33:44  	00:06:20  	54.7    	60.5    
	2017-06-15  	14:33:45  	00:06:21  	53.4    	60.5    
	2017-06-15  	14:33:46  	00:06:22  	54.1    	60.5    
	2017-06-15  	14:33:47  	00:06:23  	53.3    	60.4    
	2017-06-15  	14:33:48  	00:06:24  	53.3    	60.4    
	2017-06-15  	14:33:49  	00:06:25  	52.6    	60.4    
	2017-06-15  	14:33:50  	00:06:26  	54.3    	60.4    
	2017-06-15  	14:33:51  	00:06:27  	55.5    	60.4    
	2017-06-15  	14:33:52  	00:06:28  	55.5    	60.4    
	2017-06-15  	14:33:53  	00:06:29  	57.1    	60.4    
	2017-06-15  	14:33:54  	00:06:30  	55.1    	60.4    
	2017-06-15  	14:33:55  	00:06:31  	52.7    	60.4    
	2017-06-15  	14:33:56  	00:06:32  	54.6    	60.4    
	2017-06-15  	14:33:57  	00:06:33  	53.8    	60.4    
	2017-06-15  	14:33:58  	00:06:34  	55.4    	60.4    
	2017-06-15  	14:33:59  	00:06:35  	54.6    	60.4    
	2017-06-15  	14:34:00  	00:06:36  	54.3    	60.3    
	2017-06-15  	14:34:01  	00:06:37  	54.9    	60.3    
	2017-06-15  	14:34:02  	00:06:38  	53.3    	60.3    
	2017-06-15  	14:34:03  	00:06:39  	52.8    	60.3    
	2017-06-15  	14:34:04  	00:06:40  	52.6    	60.3    
	2017-06-15  	14:34:05  	00:06:41  	54.3    	60.3    
	2017-06-15  	14:34:06  	00:06:42  	52.9    	60.3    
