XL2 Broadband Logging:		$FILENAME                                                     
----------------------


# Hardware Configuration
	Device Info:    	XL2, SNo. A2A-06200-E0, FW2.50
	Mic Type:       	NTi Audio M4260, S/N: 3530, Factory adjusted 
	Mic Sensitivity:	28.8 mV/Pa

# Measurement Setup
	Profile:        	Full mode
	Timer mode:     	continuous
	Timer set:      	--:--:--
	Log-Interval:   	00:00:01
	k1:             	0.0 dB
	k2:             	0.0 dB
	kset Date:      	k-Values not measured
	Range:          	20 - 120 dB

# Time
	Start:          	2017-06-25, 09:12:14
	End:            	--------------------

# Broadband LOG Results
	Date        	Time      	Timer     	LAeq_dt 	LAeq    
	[YYYY-MM-DD]	[hh:mm:ss]	[hh:mm:ss]	[dB]    	[dB]    
	2017-06-25  	10:17:26  	01:05:12  	47.5    	51.5    
	2017-06-25  	10:17:27  	01:05:13  	47.4    	51.5    
	2017-06-25  	10:17:28  	01:05:14  	46.6    	51.5    
	2017-06-25  	10:17:29  	01:05:15  	46.4    	51.5    
	2017-06-25  	10:17:30  	01:05:16  	47.0    	51.5    
	2017-06-25  	10:17:31  	01:05:17  	47.9    	51.5    
	2017-06-25  	10:17:32  	01:05:18  	48.6    	51.5    
	2017-06-25  	10:17:33  	01:05:19  	47.9    	51.5    
	2017-06-25  	10:17:34  	01:05:20  	47.1    	51.5    
	2017-06-25  	10:17:35  	01:05:21  	47.0    	51.5    
	2017-06-25  	10:17:36  	01:05:22  	45.1    	51.5    
	2017-06-25  	10:17:37  	01:05:23  	46.0    	51.5    
	2017-06-25  	10:17:38  	01:05:24  	47.1    	51.5    
	2017-06-25  	10:17:39  	01:05:25  	46.7    	51.5    
	2017-06-25  	10:17:40  	01:05:26  	46.5    	51.5    
	2017-06-25  	10:17:41  	01:05:27  	45.7    	51.5    
	2017-06-25  	10:17:42  	01:05:28  	46.1    	51.5    
	2017-06-25  	10:17:43  	01:05:29  	46.7    	51.5    
	2017-06-25  	10:17:44  	01:05:30  	46.4    	51.5    
	2017-06-25  	10:17:45  	01:05:31  	46.8    	51.5    
	2017-06-25  	10:17:46  	01:05:32  	46.7    	51.5    
	2017-06-25  	10:17:47  	01:05:33  	46.5    	51.5    
	2017-06-25  	10:17:48  	01:05:34  	47.9    	51.5    
	2017-06-25  	10:17:49  	01:05:35  	47.4    	51.5    
	2017-06-25  	10:17:50  	01:05:36  	47.8    	51.5    
	2017-06-25  	10:17:51  	01:05:37  	48.6    	51.5    
	2017-06-25  	10:17:52  	01:05:38  	47.7    	51.5    
	2017-06-25  	10:17:53  	01:05:39  	48.3    	51.5    
	2017-06-25  	10:17:54  	01:05:40  	48.6    	51.5    
	2017-06-25  	10:17:55  	01:05:41  	48.2    	51.5    
	2017-06-25  	10:17:56  	01:05:42  	48.4    	51.5    
	2017-06-25  	10:17:57  	01:05:43  	48.0    	51.5    
	2017-06-25  	10:17:58  	01:05:44  	48.1    	51.5    
	2017-06-25  	10:17:59  	01:05:45  	48.1    	51.5    
	2017-06-25  	10:18:00  	01:05:46  	47.7    	51.5    
	2017-06-25  	10:18:01  	01:05:47  	47.3    	51.5    
	2017-06-25  	10:18:02  	01:05:48  	46.9    	51.5    
	2017-06-25  	10:18:03  	01:05:49  	47.1    	51.5    
	2017-06-25  	10:18:04  	01:05:50  	49.0    	51.5    
	2017-06-25  	10:18:05  	01:05:51  	48.5    	51.5    
	2017-06-25  	10:18:06  	01:05:52  	48.2    	51.5    
	2017-06-25  	10:18:07  	01:05:53  	47.2    	51.5    
	2017-06-25  	10:18:08  	01:05:54  	46.1    	51.5    
	2017-06-25  	10:18:09  	01:05:55  	46.9    	51.5    
	2017-06-25  	10:18:10  	01:05:56  	49.1    	51.5    
	2017-06-25  	10:18:11  	01:05:57  	49.0    	51.5    
	2017-06-25  	10:18:12  	01:05:58  	47.0    	51.5    
	2017-06-25  	10:18:13  	01:05:59  	48.0    	51.5    
	2017-06-25  	10:18:14  	01:06:00  	47.8    	51.5    
	2017-06-25  	10:18:15  	01:06:01  	51.3    	51.5    
	2017-06-25  	10:18:16  	01:06:02  	55.3    	51.5    
	2017-06-25  	10:18:17  	01:06:03  	49.7    	51.5    
	2017-06-25  	10:18:18  	01:06:04  	50.2    	51.5    
	2017-06-25  	10:18:19  	01:06:05  	47.6    	51.5    
	2017-06-25  	10:18:20  	01:06:06  	48.3    	51.5    
	2017-06-25  	10:18:21  	01:06:07  	46.6    	51.5    
	2017-06-25  	10:18:22  	01:06:08  	47.6    	51.5    
	2017-06-25  	10:18:23  	01:06:09  	47.2    	51.5    
	2017-06-25  	10:18:24  	01:06:10  	46.7    	51.5    
	2017-06-25  	10:18:25  	01:06:11  	46.5    	51.5    
	2017-06-25  	10:18:26  	01:06:12  	47.2    	51.5    
	2017-06-25  	10:18:27  	01:06:13  	47.0    	51.5    
	2017-06-25  	10:18:28  	01:06:14  	46.2    	51.5    
	2017-06-25  	10:18:29  	01:06:15  	46.7    	51.5    
	2017-06-25  	10:18:30  	01:06:16  	46.3    	51.5    
	2017-06-25  	10:18:31  	01:06:17  	46.5    	51.5    
	2017-06-25  	10:18:32  	01:06:18  	46.0    	51.5    
	2017-06-25  	10:18:33  	01:06:19  	46.9    	51.5    
	2017-06-25  	10:18:34  	01:06:20  	46.9    	51.5    
	2017-06-25  	10:18:35  	01:06:21  	46.3    	51.5    
	2017-06-25  	10:18:36  	01:06:22  	45.8    	51.5    
	2017-06-25  	10:18:37  	01:06:23  	46.3    	51.5    
	2017-06-25  	10:18:38  	01:06:24  	46.5    	51.5    
	2017-06-25  	10:18:39  	01:06:25  	46.4    	51.5    
	2017-06-25  	10:18:40  	01:06:26  	47.5    	51.5    
	2017-06-25  	10:18:41  	01:06:27  	47.3    	51.5    
	2017-06-25  	10:18:42  	01:06:28  	47.1    	51.5    
	2017-06-25  	10:18:43  	01:06:29  	47.0    	51.5    
	2017-06-25  	10:18:44  	01:06:30  	47.2    	51.5    
	2017-06-25  	10:18:45  	01:06:31  	47.5    	51.5    
	2017-06-25  	10:18:46  	01:06:32  	47.9    	51.4    
	2017-06-25  	10:18:47  	01:06:33  	47.0    	51.4    
	2017-06-25  	10:18:48  	01:06:34  	47.1    	51.4    
	2017-06-25  	10:18:49  	01:06:35  	47.6    	51.4    
	2017-06-25  	10:18:50  	01:06:36  	46.6    	51.4    
	2017-06-25  	10:18:51  	01:06:37  	46.9    	51.4    
	2017-06-25  	10:18:52  	01:06:38  	47.0    	51.4    
	2017-06-25  	10:18:53  	01:06:39  	46.9    	51.4    
	2017-06-25  	10:18:54  	01:06:40  	47.0    	51.4    
	2017-06-25  	10:18:55  	01:06:41  	46.7    	51.4    
	2017-06-25  	10:18:56  	01:06:42  	46.8    	51.4    
	2017-06-25  	10:18:57  	01:06:43  	47.3    	51.4    
	2017-06-25  	10:18:58  	01:06:44  	46.9    	51.4    
	2017-06-25  	10:18:59  	01:06:45  	47.5    	51.4    
	2017-06-25  	10:19:00  	01:06:46  	48.1    	51.4    
	2017-06-25  	10:19:01  	01:06:47  	47.2    	51.4    
	2017-06-25  	10:19:02  	01:06:48  	47.0    	51.4    
	2017-06-25  	10:19:03  	01:06:49  	47.9    	51.4    
	2017-06-25  	10:19:04  	01:06:50  	46.6    	51.4    
	2017-06-25  	10:19:05  	01:06:51  	47.5    	51.4    
	2017-06-25  	10:19:06  	01:06:52  	47.4    	51.4    
	2017-06-25  	10:19:07  	01:06:53  	47.2    	51.4    
	2017-06-25  	10:19:08  	01:06:54  	48.4    	51.4    
	2017-06-25  	10:19:09  	01:06:55  	48.4    	51.4    
	2017-06-25  	10:19:10  	01:06:56  	47.8    	51.4    
	2017-06-25  	10:19:11  	01:06:57  	47.2    	51.4    
	2017-06-25  	10:19:12  	01:06:58  	47.4    	51.4    
	2017-06-25  	10:19:13  	01:06:59  	47.6    	51.4    
	2017-06-25  	10:19:14  	01:07:00  	47.1    	51.4    
	2017-06-25  	10:19:15  	01:07:01  	47.0    	51.4    
	2017-06-25  	10:19:16  	01:07:02  	47.0    	51.4    
	2017-06-25  	10:19:17  	01:07:03  	46.5    	51.4    
	2017-06-25  	10:19:18  	01:07:04  	47.1    	51.4    
	2017-06-25  	10:19:19  	01:07:05  	47.4    	51.4    
	2017-06-25  	10:19:20  	01:07:06  	47.1    	51.4    
	2017-06-25  	10:19:21  	01:07:07  	47.0    	51.4    
	2017-06-25  	10:19:22  	01:07:08  	46.8    	51.4    
	2017-06-25  	10:19:23  	01:07:09  	47.0    	51.4    
	2017-06-25  	10:19:24  	01:07:10  	47.3    	51.4    
	2017-06-25  	10:19:25  	01:07:11  	47.8    	51.4    
	2017-06-25  	10:19:26  	01:07:12  	48.4    	51.4    
	2017-06-25  	10:19:27  	01:07:13  	47.9    	51.4    
	2017-06-25  	10:19:28  	01:07:14  	47.6    	51.4    
	2017-06-25  	10:19:29  	01:07:15  	47.3    	51.4    
	2017-06-25  	10:19:30  	01:07:16  	47.3    	51.4    
	2017-06-25  	10:19:31  	01:07:17  	46.8    	51.4    
	2017-06-25  	10:19:32  	01:07:18  	46.8    	51.4    
	2017-06-25  	10:19:33  	01:07:19  	47.4    	51.4    
	2017-06-25  	10:19:34  	01:07:20  	47.1    	51.4    
	2017-06-25  	10:19:35  	01:07:21  	46.8    	51.4    
	2017-06-25  	10:19:36  	01:07:22  	46.7    	51.4    
	2017-06-25  	10:19:37  	01:07:23  	47.3    	51.4    
	2017-06-25  	10:19:38  	01:07:24  	47.5    	51.4    
	2017-06-25  	10:19:39  	01:07:25  	47.0    	51.4    
	2017-06-25  	10:19:40  	01:07:26  	46.6    	51.4    
	2017-06-25  	10:19:41  	01:07:27  	46.3    	51.4    
	2017-06-25  	10:19:42  	01:07:28  	46.1    	51.4    
	2017-06-25  	10:19:43  	01:07:29  	46.0    	51.4    
	2017-06-25  	10:19:44  	01:07:30  	46.4    	51.4    
	2017-06-25  	10:19:45  	01:07:31  	46.2    	51.4    
	2017-06-25  	10:19:46  	01:07:32  	47.6    	51.4    
	2017-06-25  	10:19:47  	01:07:33  	47.0    	51.4    
	2017-06-25  	10:19:48  	01:07:34  	46.3    	51.4    
	2017-06-25  	10:19:49  	01:07:35  	46.8    	51.4    
	2017-06-25  	10:19:50  	01:07:36  	48.8    	51.4    
	2017-06-25  	10:19:51  	01:07:37  	51.4    	51.4    
	2017-06-25  	10:19:52  	01:07:38  	46.6    	51.4    
	2017-06-25  	10:19:53  	01:07:39  	46.9    	51.4    
	2017-06-25  	10:19:54  	01:07:40  	46.6    	51.4    
	2017-06-25  	10:19:55  	01:07:41  	46.1    	51.4    
	2017-06-25  	10:19:56  	01:07:42  	46.2    	51.4    
	2017-06-25  	10:19:57  	01:07:43  	46.4    	51.4    
	2017-06-25  	10:19:58  	01:07:44  	46.9    	51.4    
	2017-06-25  	10:19:59  	01:07:45  	46.4    	51.4    
	2017-06-25  	10:20:00  	01:07:46  	45.9    	51.4    
	2017-06-25  	10:20:01  	01:07:47  	46.0    	51.4    
	2017-06-25  	10:20:02  	01:07:48  	45.8    	51.4    
	2017-06-25  	10:20:03  	01:07:49  	46.1    	51.4    
	2017-06-25  	10:20:04  	01:07:50  	46.7    	51.4    
	2017-06-25  	10:20:05  	01:07:51  	46.1    	51.4    
	2017-06-25  	10:20:06  	01:07:52  	46.9    	51.4    
	2017-06-25  	10:20:07  	01:07:53  	47.0    	51.4    
	2017-06-25  	10:20:08  	01:07:54  	47.3    	51.4    
	2017-06-25  	10:20:09  	01:07:55  	46.9    	51.4    
	2017-06-25  	10:20:10  	01:07:56  	47.0    	51.4    
	2017-06-25  	10:20:11  	01:07:57  	47.1    	51.4    
	2017-06-25  	10:20:12  	01:07:58  	47.1    	51.4    
	2017-06-25  	10:20:13  	01:07:59  	47.4    	51.4    
	2017-06-25  	10:20:14  	01:08:00  	47.7    	51.4    
	2017-06-25  	10:20:15  	01:08:01  	50.1    	51.4    
	2017-06-25  	10:20:16  	01:08:02  	47.5    	51.4    
	2017-06-25  	10:20:17  	01:08:03  	47.2    	51.4    
	2017-06-25  	10:20:18  	01:08:04  	46.8    	51.4    
	2017-06-25  	10:20:19  	01:08:05  	46.9    	51.4    
	2017-06-25  	10:20:20  	01:08:06  	49.3    	51.4    
	2017-06-25  	10:20:21  	01:08:07  	52.7    	51.4    
	2017-06-25  	10:20:22  	01:08:08  	52.7    	51.4    
	2017-06-25  	10:20:23  	01:08:09  	49.5    	51.4    
	2017-06-25  	10:20:24  	01:08:10  	51.3    	51.4    
	2017-06-25  	10:20:25  	01:08:11  	51.1    	51.4    
	2017-06-25  	10:20:26  	01:08:12  	47.0    	51.4    
	2017-06-25  	10:20:27  	01:08:13  	48.0    	51.4    
	2017-06-25  	10:20:28  	01:08:14  	51.6    	51.4    
	2017-06-25  	10:20:29  	01:08:15  	52.6    	51.4    
	2017-06-25  	10:20:30  	01:08:16  	55.1    	51.4    
	2017-06-25  	10:20:31  	01:08:17  	52.1    	51.4    
	2017-06-25  	10:20:32  	01:08:18  	50.6    	51.4    
	2017-06-25  	10:20:33  	01:08:19  	52.3    	51.4    
	2017-06-25  	10:20:34  	01:08:20  	47.6    	51.4    
	2017-06-25  	10:20:35  	01:08:21  	48.8    	51.4    
	2017-06-25  	10:20:36  	01:08:22  	46.9    	51.4    
	2017-06-25  	10:20:37  	01:08:23  	48.2    	51.4    
	2017-06-25  	10:20:38  	01:08:24  	47.2    	51.4    
	2017-06-25  	10:20:39  	01:08:25  	46.7    	51.4    
	2017-06-25  	10:20:40  	01:08:26  	46.5    	51.4    
	2017-06-25  	10:20:41  	01:08:27  	46.7    	51.4    
	2017-06-25  	10:20:42  	01:08:28  	47.3    	51.4    
	2017-06-25  	10:20:43  	01:08:29  	46.9    	51.4    
	2017-06-25  	10:20:44  	01:08:30  	46.8    	51.4    
	2017-06-25  	10:20:45  	01:08:31  	46.7    	51.4    
	2017-06-25  	10:20:46  	01:08:32  	46.9    	51.4    
	2017-06-25  	10:20:47  	01:08:33  	46.7    	51.4    
	2017-06-25  	10:20:48  	01:08:34  	47.8    	51.4    
	2017-06-25  	10:20:49  	01:08:35  	47.0    	51.4    
	2017-06-25  	10:20:50  	01:08:36  	45.9    	51.4    
	2017-06-25  	10:20:51  	01:08:37  	46.2    	51.4    
	2017-06-25  	10:20:52  	01:08:38  	46.3    	51.4    
	2017-06-25  	10:20:53  	01:08:39  	46.2    	51.4    
	2017-06-25  	10:20:54  	01:08:40  	47.0    	51.4    
	2017-06-25  	10:20:55  	01:08:41  	46.3    	51.4    
	2017-06-25  	10:20:56  	01:08:42  	48.2    	51.4    
	2017-06-25  	10:20:57  	01:08:43  	48.3    	51.4    
	2017-06-25  	10:20:58  	01:08:44  	47.2    	51.4    
	2017-06-25  	10:20:59  	01:08:45  	47.7    	51.4    
	2017-06-25  	10:21:00  	01:08:46  	48.6    	51.4    
	2017-06-25  	10:21:01  	01:08:47  	47.3    	51.4    
	2017-06-25  	10:21:02  	01:08:48  	48.5    	51.4    
	2017-06-25  	10:21:03  	01:08:49  	49.2    	51.4    
	2017-06-25  	10:21:04  	01:08:50  	50.6    	51.4    
	2017-06-25  	10:21:05  	01:08:51  	49.8    	51.4    
	2017-06-25  	10:21:06  	01:08:52  	51.7    	51.4    
	2017-06-25  	10:21:07  	01:08:53  	50.0    	51.4    
	2017-06-25  	10:21:08  	01:08:54  	47.5    	51.4    
	2017-06-25  	10:21:09  	01:08:55  	47.8    	51.4    
	2017-06-25  	10:21:10  	01:08:56  	49.9    	51.4    
	2017-06-25  	10:21:11  	01:08:57  	47.2    	51.4    
	2017-06-25  	10:21:12  	01:08:58  	47.6    	51.4    
	2017-06-25  	10:21:13  	01:08:59  	47.5    	51.4    
	2017-06-25  	10:21:14  	01:09:00  	49.6    	51.4    
	2017-06-25  	10:21:15  	01:09:01  	48.1    	51.4    
	2017-06-25  	10:21:16  	01:09:02  	48.1    	51.4    
	2017-06-25  	10:21:17  	01:09:03  	50.3    	51.4    
	2017-06-25  	10:21:18  	01:09:04  	48.9    	51.4    
	2017-06-25  	10:21:19  	01:09:05  	50.7    	51.4    
	2017-06-25  	10:21:20  	01:09:06  	47.2    	51.4    
	2017-06-25  	10:21:21  	01:09:07  	47.0    	51.4    
	2017-06-25  	10:21:22  	01:09:08  	47.4    	51.4    
	2017-06-25  	10:21:23  	01:09:09  	47.3    	51.4    
	2017-06-25  	10:21:24  	01:09:10  	47.1    	51.4    
	2017-06-25  	10:21:25  	01:09:11  	47.3    	51.4    
	2017-06-25  	10:21:26  	01:09:12  	46.9    	51.4    
	2017-06-25  	10:21:27  	01:09:13  	47.2    	51.4    
	2017-06-25  	10:21:28  	01:09:14  	51.0    	51.4    
	2017-06-25  	10:21:29  	01:09:15  	47.7    	51.4    
	2017-06-25  	10:21:30  	01:09:16  	47.8    	51.4    
	2017-06-25  	10:21:31  	01:09:17  	47.4    	51.4    
	2017-06-25  	10:21:32  	01:09:18  	48.7    	51.4    
	2017-06-25  	10:21:33  	01:09:19  	49.2    	51.4    
	2017-06-25  	10:21:34  	01:09:20  	47.0    	51.4    
	2017-06-25  	10:21:35  	01:09:21  	46.9    	51.4    
	2017-06-25  	10:21:36  	01:09:22  	48.0    	51.4    
	2017-06-25  	10:21:37  	01:09:23  	46.7    	51.4    
	2017-06-25  	10:21:38  	01:09:24  	46.6    	51.4    
	2017-06-25  	10:21:39  	01:09:25  	47.3    	51.4    
	2017-06-25  	10:21:40  	01:09:26  	47.1    	51.4    
	2017-06-25  	10:21:41  	01:09:27  	48.5    	51.3    
	2017-06-25  	10:21:42  	01:09:28  	47.0    	51.3    
	2017-06-25  	10:21:43  	01:09:29  	46.9    	51.3    
	2017-06-25  	10:21:44  	01:09:30  	47.9    	51.3    
	2017-06-25  	10:21:45  	01:09:31  	47.4    	51.3    
	2017-06-25  	10:21:46  	01:09:32  	47.6    	51.3    
	2017-06-25  	10:21:47  	01:09:33  	48.2    	51.3    
	2017-06-25  	10:21:48  	01:09:34  	49.1    	51.3    
	2017-06-25  	10:21:49  	01:09:35  	50.5    	51.3    
	2017-06-25  	10:21:50  	01:09:36  	48.1    	51.3    
	2017-06-25  	10:21:51  	01:09:37  	49.2    	51.3    
	2017-06-25  	10:21:52  	01:09:38  	47.3    	51.3    
	2017-06-25  	10:21:53  	01:09:39  	51.2    	51.3    
	2017-06-25  	10:21:54  	01:09:40  	51.2    	51.3    
	2017-06-25  	10:21:55  	01:09:41  	51.3    	51.3    
	2017-06-25  	10:21:56  	01:09:42  	53.1    	51.3    
	2017-06-25  	10:21:57  	01:09:43  	50.5    	51.3    
	2017-06-25  	10:21:58  	01:09:44  	47.7    	51.3    
	2017-06-25  	10:21:59  	01:09:45  	47.1    	51.3    
	2017-06-25  	10:22:00  	01:09:46  	47.3    	51.3    
	2017-06-25  	10:22:01  	01:09:47  	46.6    	51.3    
	2017-06-25  	10:22:02  	01:09:48  	48.4    	51.3    
	2017-06-25  	10:22:03  	01:09:49  	48.2    	51.3    
	2017-06-25  	10:22:04  	01:09:50  	47.5    	51.3    
	2017-06-25  	10:22:05  	01:09:51  	47.9    	51.3    
	2017-06-25  	10:22:06  	01:09:52  	53.8    	51.3    
	2017-06-25  	10:22:07  	01:09:53  	54.7    	51.3    
	2017-06-25  	10:22:08  	01:09:54  	48.9    	51.3    
	2017-06-25  	10:22:09  	01:09:55  	49.2    	51.3    
	2017-06-25  	10:22:10  	01:09:56  	52.9    	51.3    
	2017-06-25  	10:22:11  	01:09:57  	51.0    	51.3    
	2017-06-25  	10:22:12  	01:09:58  	55.3    	51.3    
	2017-06-25  	10:22:13  	01:09:59  	56.7    	51.3    
	2017-06-25  	10:22:14  	01:10:00  	51.1    	51.3    
	2017-06-25  	10:22:15  	01:10:01  	51.9    	51.3    
	2017-06-25  	10:22:16  	01:10:02  	53.1    	51.3    
	2017-06-25  	10:22:17  	01:10:03  	53.5    	51.3    
	2017-06-25  	10:22:18  	01:10:04  	49.7    	51.3    
	2017-06-25  	10:22:19  	01:10:05  	47.3    	51.3    
	2017-06-25  	10:22:20  	01:10:06  	47.5    	51.3    
	2017-06-25  	10:22:21  	01:10:07  	46.8    	51.3    
	2017-06-25  	10:22:22  	01:10:08  	47.7    	51.3    
	2017-06-25  	10:22:23  	01:10:09  	48.8    	51.3    
	2017-06-25  	10:22:24  	01:10:10  	48.1    	51.3    
	2017-06-25  	10:22:25  	01:10:11  	49.3    	51.3    
	2017-06-25  	10:22:26  	01:10:12  	47.0    	51.3    
	2017-06-25  	10:22:27  	01:10:13  	49.1    	51.3    
	2017-06-25  	10:22:28  	01:10:14  	52.4    	51.3    
	2017-06-25  	10:22:29  	01:10:15  	53.3    	51.3    
	2017-06-25  	10:22:30  	01:10:16  	50.9    	51.3    
	2017-06-25  	10:22:31  	01:10:17  	46.6    	51.3    
	2017-06-25  	10:22:32  	01:10:18  	48.3    	51.3    
	2017-06-25  	10:22:33  	01:10:19  	46.4    	51.3    
	2017-06-25  	10:22:34  	01:10:20  	47.8    	51.3    
	2017-06-25  	10:22:35  	01:10:21  	45.8    	51.3    
	2017-06-25  	10:22:36  	01:10:22  	47.7    	51.3    
	2017-06-25  	10:22:37  	01:10:23  	45.8    	51.3    
	2017-06-25  	10:22:38  	01:10:24  	46.0    	51.3    
	2017-06-25  	10:22:39  	01:10:25  	45.8    	51.3    
	2017-06-25  	10:22:40  	01:10:26  	45.9    	51.3    
	2017-06-25  	10:22:41  	01:10:27  	46.4    	51.3    
	2017-06-25  	10:22:42  	01:10:28  	46.8    	51.3    
	2017-06-25  	10:22:43  	01:10:29  	45.1    	51.3    
	2017-06-25  	10:22:44  	01:10:30  	45.8    	51.3    
	2017-06-25  	10:22:45  	01:10:31  	45.3    	51.3    
	2017-06-25  	10:22:46  	01:10:32  	45.9    	51.3    
	2017-06-25  	10:22:47  	01:10:33  	45.5    	51.3    
	2017-06-25  	10:22:48  	01:10:34  	46.4    	51.3    
	2017-06-25  	10:22:49  	01:10:35  	45.4    	51.3    
	2017-06-25  	10:22:50  	01:10:36  	45.3    	51.3    
	2017-06-25  	10:22:51  	01:10:37  	45.4    	51.3    
	2017-06-25  	10:22:52  	01:10:38  	45.4    	51.3    
	2017-06-25  	10:22:53  	01:10:39  	45.4    	51.3    
	2017-06-25  	10:22:54  	01:10:40  	45.5    	51.3    
	2017-06-25  	10:22:55  	01:10:41  	45.6    	51.3    
	2017-06-25  	10:22:56  	01:10:42  	46.0    	51.3    
	2017-06-25  	10:22:57  	01:10:43  	46.2    	51.3    
	2017-06-25  	10:22:58  	01:10:44  	46.1    	51.3    
	2017-06-25  	10:22:59  	01:10:45  	46.6    	51.3    
	2017-06-25  	10:23:00  	01:10:46  	46.4    	51.3    
	2017-06-25  	10:23:01  	01:10:47  	46.6    	51.3    
	2017-06-25  	10:23:02  	01:10:48  	46.6    	51.3    
	2017-06-25  	10:23:03  	01:10:49  	46.7    	51.3    
	2017-06-25  	10:23:04  	01:10:50  	47.3    	51.3    
	2017-06-25  	10:23:05  	01:10:51  	47.9    	51.3    
	2017-06-25  	10:23:06  	01:10:52  	47.6    	51.3    
	2017-06-25  	10:23:07  	01:10:53  	47.3    	51.3    
	2017-06-25  	10:23:08  	01:10:54  	46.9    	51.3    
	2017-06-25  	10:23:09  	01:10:55  	47.1    	51.3    
	2017-06-25  	10:23:10  	01:10:56  	47.8    	51.3    
	2017-06-25  	10:23:11  	01:10:57  	46.9    	51.3    
	2017-06-25  	10:23:12  	01:10:58  	47.1    	51.3    
	2017-06-25  	10:23:13  	01:10:59  	47.1    	51.3    
	2017-06-25  	10:23:14  	01:11:00  	49.0    	51.3    
	2017-06-25  	10:23:15  	01:11:01  	48.2    	51.3    
	2017-06-25  	10:23:16  	01:11:02  	48.8    	51.3    
	2017-06-25  	10:23:17  	01:11:03  	47.5    	51.3    
	2017-06-25  	10:23:18  	01:11:04  	47.0    	51.3    
	2017-06-25  	10:23:19  	01:11:05  	46.5    	51.3    
	2017-06-25  	10:23:20  	01:11:06  	46.5    	51.3    
	2017-06-25  	10:23:21  	01:11:07  	46.2    	51.3    
	2017-06-25  	10:23:22  	01:11:08  	46.0    	51.3    
	2017-06-25  	10:23:23  	01:11:09  	46.1    	51.3    
	2017-06-25  	10:23:24  	01:11:10  	46.1    	51.3    
	2017-06-25  	10:23:25  	01:11:11  	45.6    	51.3    
	2017-06-25  	10:23:26  	01:11:12  	45.7    	51.3    
	2017-06-25  	10:23:27  	01:11:13  	45.4    	51.3    
	2017-06-25  	10:23:28  	01:11:14  	45.4    	51.3    
	2017-06-25  	10:23:29  	01:11:15  	45.0    	51.3    
	2017-06-25  	10:23:30  	01:11:16  	45.0    	51.3    
	2017-06-25  	10:23:31  	01:11:17  	45.1    	51.3    
	2017-06-25  	10:23:32  	01:11:18  	45.0    	51.3    
	2017-06-25  	10:23:33  	01:11:19  	44.9    	51.3    
	2017-06-25  	10:23:34  	01:11:20  	45.3    	51.3    
	2017-06-25  	10:23:35  	01:11:21  	45.2    	51.3    
	2017-06-25  	10:23:36  	01:11:22  	45.3    	51.3    
	2017-06-25  	10:23:37  	01:11:23  	45.3    	51.3    
	2017-06-25  	10:23:38  	01:11:24  	45.3    	51.3    
	2017-06-25  	10:23:39  	01:11:25  	45.1    	51.3    
	2017-06-25  	10:23:40  	01:11:26  	45.6    	51.3    
	2017-06-25  	10:23:41  	01:11:27  	45.8    	51.3    
	2017-06-25  	10:23:42  	01:11:28  	45.6    	51.3    
	2017-06-25  	10:23:43  	01:11:29  	44.9    	51.3    
	2017-06-25  	10:23:44  	01:11:30  	44.6    	51.3    
	2017-06-25  	10:23:45  	01:11:31  	45.4    	51.3    
	2017-06-25  	10:23:46  	01:11:32  	45.5    	51.3    
	2017-06-25  	10:23:47  	01:11:33  	44.6    	51.3    
	2017-06-25  	10:23:48  	01:11:34  	45.2    	51.3    
	2017-06-25  	10:23:49  	01:11:35  	45.3    	51.3    
	2017-06-25  	10:23:50  	01:11:36  	44.9    	51.3    
	2017-06-25  	10:23:51  	01:11:37  	45.7    	51.3    
	2017-06-25  	10:23:52  	01:11:38  	45.1    	51.3    
	2017-06-25  	10:23:53  	01:11:39  	45.1    	51.3    
	2017-06-25  	10:23:54  	01:11:40  	45.1    	51.3    
	2017-06-25  	10:23:55  	01:11:41  	45.6    	51.3    
	2017-06-25  	10:23:56  	01:11:42  	45.4    	51.3    
	2017-06-25  	10:23:57  	01:11:43  	45.7    	51.3    
	2017-06-25  	10:23:58  	01:11:44  	46.2    	51.3    
	2017-06-25  	10:23:59  	01:11:45  	46.1    	51.3    
	2017-06-25  	10:24:00  	01:11:46  	46.0    	51.3    
	2017-06-25  	10:24:01  	01:11:47  	45.7    	51.3    
	2017-06-25  	10:24:02  	01:11:48  	46.2    	51.3    
	2017-06-25  	10:24:03  	01:11:49  	46.1    	51.3    
	2017-06-25  	10:24:04  	01:11:50  	46.4    	51.3    
	2017-06-25  	10:24:05  	01:11:51  	46.2    	51.3    
	2017-06-25  	10:24:06  	01:11:52  	46.1    	51.3    
	2017-06-25  	10:24:07  	01:11:53  	46.4    	51.3    
	2017-06-25  	10:24:08  	01:11:54  	46.7    	51.3    
	2017-06-25  	10:24:09  	01:11:55  	46.9    	51.3    
	2017-06-25  	10:24:10  	01:11:56  	46.7    	51.3    
	2017-06-25  	10:24:11  	01:11:57  	46.8    	51.3    
	2017-06-25  	10:24:12  	01:11:58  	47.1    	51.3    
	2017-06-25  	10:24:13  	01:11:59  	46.8    	51.3    
	2017-06-25  	10:24:14  	01:12:00  	47.1    	51.3    
	2017-06-25  	10:24:15  	01:12:01  	47.1    	51.3    
	2017-06-25  	10:24:16  	01:12:02  	47.0    	51.3    
	2017-06-25  	10:24:17  	01:12:03  	46.9    	51.3    
