XL2 Broadband Logging:		TESTING17\6-15_SLM_001_123_Log.txt                            
----------------------


# Hardware Configuration
	Device Info:    	XL2, SNo. A2A-06200-E0, FW2.50
	Mic Type:       	NTi Audio M4260, S/N: 3530, Factory adjusted 
	Mic Sensitivity:	28.8 mV/Pa

# Measurement Setup
	Profile:        	Full mode
	Timer mode:     	continuous
	Timer set:      	--:--:--
	Log-Interval:   	00:00:01
	k1:             	0.0 dB
	k2:             	0.0 dB
	kset Date:      	k-Values not measured
	Range:          	20 - 120 dB

# Time
	Start:          	2017-06-17, 11:17:06
	End:            	2017-06-17, 16:19:07

# Broadband LOG Results
	Date        	Time      	Timer     	LAeq_dt 	LAeq    
	2017-06-17  	11:18:56  	00:01:50  	36.9    	66.0    
	2017-06-17  	11:18:57  	00:01:51  	36.6    	66.0    
	2017-06-17  	11:18:58  	00:01:52  	39.4    	65.9    
	2017-06-17  	11:18:59  	00:01:53  	34.7    	65.9    
	2017-06-17  	11:19:00  	00:01:54  	36.7    	65.9    
	2017-06-17  	11:19:01  	00:01:55  	36.4    	65.8    
	2017-06-17  	11:19:02  	00:01:56  	39.0    	65.8    
	2017-06-17  	11:19:03  	00:01:57  	35.6    	65.8    
	2017-06-17  	11:19:04  	00:01:58  	39.9    	65.7    
	2017-06-17  	11:19:05  	00:01:59  	36.9    	65.7    
	2017-06-17  	11:19:06  	00:02:00  	36.3    	65.6    
	2017-06-17  	11:19:07  	00:02:01  	36.9    	65.6    
	2017-06-17  	11:19:08  	00:02:02  	38.0    	65.6    
	2017-06-17  	11:19:09  	00:02:03  	38.4    	65.5    
	2017-06-17  	11:19:10  	00:02:04  	38.9    	65.5    
	2017-06-17  	11:19:11  	00:02:05  	35.7    	65.5    
	2017-06-17  	11:19:12  	00:02:06  	36.8    	65.4    
	2017-06-17  	11:19:13  	00:02:07  	39.7    	65.4    
	2017-06-17  	11:19:14  	00:02:08  	40.0    	65.4    
	2017-06-17  	11:19:15  	00:02:09  	40.2    	65.3    
	2017-06-17  	11:19:16  	00:02:10  	40.0    	65.3    
	2017-06-17  	11:19:17  	00:02:11  	40.6    	65.3    
	2017-06-17  	11:19:18  	00:02:12  	35.8    	65.2    
	2017-06-17  	11:19:19  	00:02:13  	39.0    	65.2    
	2017-06-17  	11:19:20  	00:02:14  	37.7    	65.2    
	2017-06-17  	11:19:21  	00:02:15  	40.5    	65.1    
	2017-06-17  	11:19:22  	00:02:16  	40.0    	65.1    
	2017-06-17  	11:19:23  	00:02:17  	40.1    	65.1    
	2017-06-17  	11:19:24  	00:02:18  	37.7    	65.0    
	2017-06-17  	11:19:25  	00:02:19  	37.9    	65.0    
	2017-06-17  	11:19:26  	00:02:20  	38.2    	65.0    
	2017-06-17  	11:19:27  	00:02:21  	38.8    	64.9    
	2017-06-17  	11:19:28  	00:02:22  	39.3    	64.9    
	2017-06-17  	11:19:29  	00:02:23  	37.7    	64.9    
	2017-06-17  	11:19:30  	00:02:24  	39.3    	64.9    
	2017-06-17  	11:19:31  	00:02:25  	37.5    	64.8    
	2017-06-17  	11:19:32  	00:02:26  	39.8    	64.8    
	2017-06-17  	11:19:33  	00:02:27  	38.8    	64.8    
	2017-06-17  	11:19:34  	00:02:28  	36.9    	64.7    
	2017-06-17  	11:19:35  	00:02:29  	40.3    	64.7    
	2017-06-17  	11:19:36  	00:02:30  	38.3    	64.7    
	2017-06-17  	11:19:37  	00:02:31  	38.0    	64.6    
	2017-06-17  	11:19:38  	00:02:32  	40.7    	64.6    
	2017-06-17  	11:19:39  	00:02:33  	40.7    	64.6    
	2017-06-17  	11:19:40  	00:02:34  	40.3    	64.6    
	2017-06-17  	11:19:41  	00:02:35  	39.7    	64.5    
	2017-06-17  	11:19:42  	00:02:36  	41.8    	64.5    
	2017-06-17  	11:19:43  	00:02:37  	39.9    	64.5    
	2017-06-17  	11:19:44  	00:02:38  	40.6    	64.5    
	2017-06-17  	11:19:45  	00:02:39  	39.8    	64.4    
	2017-06-17  	11:19:46  	00:02:40  	40.6    	64.4    
	2017-06-17  	11:19:47  	00:02:41  	40.6    	64.4    
	2017-06-17  	11:19:48  	00:02:42  	41.1    	64.3    
	2017-06-17  	11:19:49  	00:02:43  	39.8    	64.3    
	2017-06-17  	11:19:50  	00:02:44  	39.8    	64.3    
	2017-06-17  	11:19:51  	00:02:45  	42.7    	64.3    
	2017-06-17  	11:19:52  	00:02:46  	40.8    	64.2    
	2017-06-17  	11:19:53  	00:02:47  	40.0    	64.2    
	2017-06-17  	11:19:54  	00:02:48  	39.7    	64.2    
	2017-06-17  	11:19:55  	00:02:49  	41.1    	64.2    
	2017-06-17  	11:19:56  	00:02:50  	42.6    	64.1    
	2017-06-17  	11:19:57  	00:02:51  	42.9    	64.1    
	2017-06-17  	11:19:58  	00:02:52  	43.7    	64.1    
	2017-06-17  	11:19:59  	00:02:53  	42.6    	64.1    
	2017-06-17  	11:20:00  	00:02:54  	40.3    	64.0    
	2017-06-17  	11:20:01  	00:02:55  	38.4    	64.0    
	2017-06-17  	11:20:02  	00:02:56  	44.7    	64.0    
	2017-06-17  	11:20:03  	00:02:57  	42.3    	64.0    
	2017-06-17  	11:20:04  	00:02:58  	46.2    	63.9    
	2017-06-17  	11:20:05  	00:02:59  	42.1    	63.9    
	2017-06-17  	11:20:06  	00:03:00  	44.0    	63.9    
	2017-06-17  	11:20:07  	00:03:01  	44.3    	63.9    
	2017-06-17  	11:20:08  	00:03:02  	43.4    	63.8    
	2017-06-17  	11:20:09  	00:03:03  	42.5    	63.8    
	2017-06-17  	11:20:10  	00:03:04  	38.5    	63.8    
	2017-06-17  	11:20:11  	00:03:05  	37.7    	63.8    
	2017-06-17  	11:20:12  	00:03:06  	40.3    	63.7    
	2017-06-17  	11:20:13  	00:03:07  	40.9    	63.7    
	2017-06-17  	11:20:14  	00:03:08  	40.3    	63.7    
	2017-06-17  	11:20:15  	00:03:09  	39.4    	63.7    
	2017-06-17  	11:20:16  	00:03:10  	44.2    	63.7    
	2017-06-17  	11:20:17  	00:03:11  	39.7    	63.6    
	2017-06-17  	11:20:18  	00:03:12  	45.1    	63.6    
	2017-06-17  	11:20:19  	00:03:13  	42.7    	63.6    
	2017-06-17  	11:20:20  	00:03:14  	45.0    	63.6    
	2017-06-17  	11:20:21  	00:03:15  	42.8    	63.5    
	2017-06-17  	11:20:22  	00:03:16  	45.0    	63.5    
	2017-06-17  	11:20:23  	00:03:17  	46.2    	63.5    
	2017-06-17  	11:20:24  	00:03:18  	41.5    	63.5    
	2017-06-17  	11:20:25  	00:03:19  	40.8    	63.5    
	2017-06-17  	11:20:26  	00:03:20  	40.6    	63.4    
	2017-06-17  	11:20:27  	00:03:21  	45.8    	63.4    
	2017-06-17  	11:20:28  	00:03:22  	44.3    	63.4    
	2017-06-17  	11:20:29  	00:03:23  	39.5    	63.4    
	2017-06-17  	11:20:30  	00:03:24  	42.4    	63.4    
	2017-06-17  	11:20:31  	00:03:25  	41.1    	63.3    
	2017-06-17  	11:20:32  	00:03:26  	36.9    	63.3    
	2017-06-17  	11:20:33  	00:03:27  	39.0    	63.3    
	2017-06-17  	11:20:34  	00:03:28  	37.3    	63.3    
	2017-06-17  	11:20:35  	00:03:29  	36.9    	63.2    
	2017-06-17  	11:20:36  	00:03:30  	38.2    	63.2    
	2017-06-17  	11:20:37  	00:03:31  	40.0    	63.2    
	2017-06-17  	11:20:38  	00:03:32  	38.9    	63.2    
	2017-06-17  	11:20:39  	00:03:33  	39.9    	63.2    
	2017-06-17  	11:20:40  	00:03:34  	41.9    	63.1    
	2017-06-17  	11:20:41  	00:03:35  	40.7    	63.1    
	2017-06-17  	11:20:42  	00:03:36  	39.4    	63.1    
	2017-06-17  	11:20:43  	00:03:37  	41.7    	63.1    
	2017-06-17  	11:20:44  	00:03:38  	45.8    	63.1    
	2017-06-17  	11:20:45  	00:03:39  	38.2    	63.0    
	2017-06-17  	11:20:46  	00:03:40  	39.0    	63.0    
	2017-06-17  	11:20:47  	00:03:41  	40.6    	63.0    
	2017-06-17  	11:20:48  	00:03:42  	37.8    	63.0    
	2017-06-17  	11:20:49  	00:03:43  	37.8    	63.0    
	2017-06-17  	11:20:50  	00:03:44  	38.0    	62.9    
	2017-06-17  	11:20:51  	00:03:45  	35.9    	62.9    
	2017-06-17  	11:20:52  	00:03:46  	34.4    	62.9    
	2017-06-17  	11:20:53  	00:03:47  	35.8    	62.9    
	2017-06-17  	11:20:54  	00:03:48  	36.3    	62.9    
	2017-06-17  	11:20:55  	00:03:49  	36.4    	62.9    
	2017-06-17  	11:20:56  	00:03:50  	36.0    	62.8    
	2017-06-17  	11:20:57  	00:03:51  	39.5    	62.8    
	2017-06-17  	11:20:58  	00:03:52  	35.8    	62.8    
	2017-06-17  	11:20:59  	00:03:53  	35.3    	62.8    
	2017-06-17  	11:21:00  	00:03:54  	37.5    	62.8    
	2017-06-17  	11:21:01  	00:03:55  	35.9    	62.7    
	2017-06-17  	11:21:02  	00:03:56  	33.9    	62.7    
	2017-06-17  	11:21:03  	00:03:57  	36.6    	62.7    
	2017-06-17  	11:21:04  	00:03:58  	36.7    	62.7    
	2017-06-17  	11:21:05  	00:03:59  	34.2    	62.7    
	2017-06-17  	11:21:06  	00:04:00  	34.2    	62.6    
	2017-06-17  	11:21:07  	00:04:01  	35.6    	62.6    
	2017-06-17  	11:21:08  	00:04:02  	35.2    	62.6    
	2017-06-17  	11:21:09  	00:04:03  	38.2    	62.6    
	2017-06-17  	11:21:10  	00:04:04  	35.1    	62.6    
	2017-06-17  	11:21:11  	00:04:05  	35.6    	62.6    
	2017-06-17  	11:21:12  	00:04:06  	35.4    	62.5    
	2017-06-17  	11:21:13  	00:04:07  	34.8    	62.5    
	2017-06-17  	11:21:14  	00:04:08  	36.6    	62.5    
	2017-06-17  	11:21:15  	00:04:09  	33.9    	62.5    
	2017-06-17  	11:21:16  	00:04:10  	35.0    	62.5    
	2017-06-17  	11:21:17  	00:04:11  	32.7    	62.5    
	2017-06-17  	11:21:18  	00:04:12  	34.1    	62.4    
	2017-06-17  	11:21:19  	00:04:13  	34.6    	62.4    
	2017-06-17  	11:21:20  	00:04:14  	33.5    	62.4    
	2017-06-17  	11:21:21  	00:04:15  	36.8    	62.4    
	2017-06-17  	11:21:22  	00:04:16  	38.3    	62.4    
	2017-06-17  	11:21:23  	00:04:17  	40.6    	62.4    
	2017-06-17  	11:21:24  	00:04:18  	43.4    	62.3    
	2017-06-17  	11:21:25  	00:04:19  	34.2    	62.3    
	2017-06-17  	11:21:26  	00:04:20  	34.8    	62.3    
	2017-06-17  	11:21:27  	00:04:21  	33.8    	62.3    
	2017-06-17  	11:21:28  	00:04:22  	35.4    	62.3    
	2017-06-17  	11:21:29  	00:04:23  	32.3    	62.3    
	2017-06-17  	11:21:30  	00:04:24  	38.0    	62.2    
	2017-06-17  	11:21:31  	00:04:25  	37.4    	62.2    
	2017-06-17  	11:21:32  	00:04:26  	36.3    	62.2    
	2017-06-17  	11:21:33  	00:04:27  	33.3    	62.2    
	2017-06-17  	11:21:34  	00:04:28  	32.4    	62.2    
	2017-06-17  	11:21:35  	00:04:29  	33.2    	62.2    
	2017-06-17  	11:21:36  	00:04:30  	34.7    	62.1    
	2017-06-17  	11:21:37  	00:04:31  	34.7    	62.1    
	2017-06-17  	11:21:38  	00:04:32  	32.2    	62.1    
	2017-06-17  	11:21:39  	00:04:33  	32.2    	62.1    
	2017-06-17  	11:21:40  	00:04:34  	33.7    	62.1    
	2017-06-17  	11:21:41  	00:04:35  	32.6    	62.1    
	2017-06-17  	11:21:42  	00:04:36  	32.8    	62.0    
	2017-06-17  	11:21:43  	00:04:37  	36.8    	62.0    
	2017-06-17  	11:21:44  	00:04:38  	32.6    	62.0    
	2017-06-17  	11:21:45  	00:04:39  	34.9    	62.0    
	2017-06-17  	11:21:46  	00:04:40  	42.7    	62.0    
	2017-06-17  	11:21:47  	00:04:41  	39.2    	62.0    
	2017-06-17  	11:21:48  	00:04:42  	42.1    	61.9    
	2017-06-17  	11:21:49  	00:04:43  	36.9    	61.9    
	2017-06-17  	11:21:50  	00:04:44  	35.6    	61.9    
	2017-06-17  	11:21:51  	00:04:45  	34.5    	61.9    
	2017-06-17  	11:21:52  	00:04:46  	35.9    	61.9    
	2017-06-17  	11:21:53  	00:04:47  	35.7    	61.9    
	2017-06-17  	11:21:54  	00:04:48  	34.0    	61.9    
	2017-06-17  	11:21:55  	00:04:49  	32.2    	61.8    
	2017-06-17  	11:21:56  	00:04:50  	32.5    	61.8    
	2017-06-17  	11:21:57  	00:04:51  	33.2    	61.8    
	2017-06-17  	11:21:58  	00:04:52  	34.1    	61.8    
	2017-06-17  	11:21:59  	00:04:53  	34.8    	61.8    
	2017-06-17  	11:22:00  	00:04:54  	32.9    	61.8    
	2017-06-17  	11:22:01  	00:04:55  	31.9    	61.8    
	2017-06-17  	11:22:02  	00:04:56  	37.1    	61.7    
	2017-06-17  	11:22:03  	00:04:57  	32.1    	61.7    
	2017-06-17  	11:22:04  	00:04:58  	34.5    	61.7    
	2017-06-17  	11:22:05  	00:04:59  	33.0    	61.7    
	2017-06-17  	11:22:06  	00:05:00  	32.1    	61.7    
	2017-06-17  	11:22:07  	00:05:01  	34.0    	61.7    
	2017-06-17  	11:22:08  	00:05:02  	32.5    	61.7    
	2017-06-17  	11:22:09  	00:05:03  	34.1    	61.6    
	2017-06-17  	11:22:10  	00:05:04  	34.9    	61.6    
	2017-06-17  	11:22:11  	00:05:05  	33.4    	61.6    
	2017-06-17  	11:22:12  	00:05:06  	34.6    	61.6    
	2017-06-17  	11:22:13  	00:05:07  	34.7    	61.6    
	2017-06-17  	11:22:14  	00:05:08  	32.7    	61.6    
	2017-06-17  	11:22:15  	00:05:09  	31.1    	61.6    
	2017-06-17  	11:22:16  	00:05:10  	31.1    	61.5    
	2017-06-17  	11:22:17  	00:05:11  	32.5    	61.5    
	2017-06-17  	11:22:18  	00:05:12  	37.3    	61.5    
	2017-06-17  	11:22:19  	00:05:13  	33.2    	61.5    
	2017-06-17  	11:22:20  	00:05:14  	36.8    	61.5    
	2017-06-17  	11:22:21  	00:05:15  	32.4    	61.5    
	2017-06-17  	11:22:22  	00:05:16  	34.1    	61.5    
	2017-06-17  	11:22:23  	00:05:17  	39.1    	61.4    
	2017-06-17  	11:22:24  	00:05:18  	41.5    	61.4    
	2017-06-17  	11:22:25  	00:05:19  	39.8    	61.4    
	2017-06-17  	11:22:26  	00:05:20  	38.6    	61.4    
	2017-06-17  	11:22:27  	00:05:21  	44.1    	61.4    
	2017-06-17  	11:22:28  	00:05:22  	42.4    	61.4    
	2017-06-17  	11:22:29  	00:05:23  	40.3    	61.4    
	2017-06-17  	11:22:30  	00:05:24  	45.4    	61.3    
	2017-06-17  	11:22:31  	00:05:25  	36.6    	61.3    
	2017-06-17  	11:22:32  	00:05:26  	44.2    	61.3    
	2017-06-17  	11:22:33  	00:05:27  	39.7    	61.3    
	2017-06-17  	11:22:34  	00:05:28  	38.9    	61.3    
	2017-06-17  	11:22:35  	00:05:29  	37.2    	61.3    
	2017-06-17  	11:22:36  	00:05:30  	42.0    	61.3    
	2017-06-17  	11:22:37  	00:05:31  	41.6    	61.3    
	2017-06-17  	11:22:38  	00:05:32  	38.1    	61.2    
	2017-06-17  	11:22:39  	00:05:33  	37.8    	61.2    
	2017-06-17  	11:22:40  	00:05:34  	37.0    	61.2    
	2017-06-17  	11:22:41  	00:05:35  	34.0    	61.2    
	2017-06-17  	11:22:42  	00:05:36  	34.1    	61.2    
	2017-06-17  	11:22:43  	00:05:37  	38.2    	61.2    
	2017-06-17  	11:22:44  	00:05:38  	37.6    	61.2    
	2017-06-17  	11:22:45  	00:05:39  	31.8    	61.2    
	2017-06-17  	11:22:46  	00:05:40  	33.4    	61.1    
	2017-06-17  	11:22:47  	00:05:41  	32.0    	61.1    
	2017-06-17  	11:22:48  	00:05:42  	34.4    	61.1    
	2017-06-17  	11:22:49  	00:05:43  	43.2    	61.1    
	2017-06-17  	11:22:50  	00:05:44  	36.8    	61.1    
	2017-06-17  	11:22:51  	00:05:45  	39.9    	61.1    
	2017-06-17  	11:22:52  	00:05:46  	35.9    	61.1    
	2017-06-17  	11:22:53  	00:05:47  	37.7    	61.1    
	2017-06-17  	11:22:54  	00:05:48  	40.1    	61.0    
	2017-06-17  	11:22:55  	00:05:49  	36.8    	61.0    
	2017-06-17  	11:22:56  	00:05:50  	37.4    	61.0    
	2017-06-17  	11:22:57  	00:05:51  	35.8    	61.0    
	2017-06-17  	11:22:58  	00:05:52  	37.3    	61.0    
	2017-06-17  	11:22:59  	00:05:53  	35.3    	61.0    
	2017-06-17  	11:23:00  	00:05:54  	31.7    	61.0    
	2017-06-17  	11:23:01  	00:05:55  	34.1    	61.0    
	2017-06-17  	11:23:02  	00:05:56  	39.4    	60.9    
	2017-06-17  	11:23:03  	00:05:57  	41.5    	60.9    
	2017-06-17  	11:23:04  	00:05:58  	37.7    	60.9    
	2017-06-17  	11:23:05  	00:05:59  	32.7    	60.9    
	2017-06-17  	11:23:06  	00:06:00  	32.7    	60.9    
	2017-06-17  	11:23:07  	00:06:01  	33.1    	60.9    
	2017-06-17  	11:23:08  	00:06:02  	32.6    	60.9    
	2017-06-17  	11:23:09  	00:06:03  	32.7    	60.9    
	2017-06-17  	11:23:10  	00:06:04  	39.7    	60.8    
	2017-06-17  	11:23:11  	00:06:05  	41.3    	60.8    
	2017-06-17  	11:23:12  	00:06:06  	39.3    	60.8    
	2017-06-17  	11:23:13  	00:06:07  	46.5    	60.8    
	2017-06-17  	11:23:14  	00:06:08  	43.8    	60.8    
	2017-06-17  	11:23:15  	00:06:09  	38.8    	60.8    
	2017-06-17  	11:23:16  	00:06:10  	41.9    	60.8    
	2017-06-17  	11:23:17  	00:06:11  	43.9    	60.8    
	2017-06-17  	11:23:18  	00:06:12  	36.6    	60.8    
	2017-06-17  	11:23:19  	00:06:13  	33.6    	60.7    
	2017-06-17  	11:23:20  	00:06:14  	32.9    	60.7    
	2017-06-17  	11:23:21  	00:06:15  	39.1    	60.7    
	2017-06-17  	11:23:22  	00:06:16  	34.6    	60.7    
	2017-06-17  	11:23:23  	00:06:17  	41.1    	60.7    
	2017-06-17  	11:23:24  	00:06:18  	39.3    	60.7    
	2017-06-17  	11:23:25  	00:06:19  	42.8    	60.7    
	2017-06-17  	11:23:26  	00:06:20  	42.9    	60.7    
	2017-06-17  	11:23:27  	00:06:21  	39.5    	60.6    
	2017-06-17  	11:23:28  	00:06:22  	32.9    	60.6    
	2017-06-17  	11:23:29  	00:06:23  	34.3    	60.6    
	2017-06-17  	11:23:30  	00:06:24  	33.1    	60.6    
	2017-06-17  	11:23:31  	00:06:25  	31.4    	60.6    
	2017-06-17  	11:23:32  	00:06:26  	30.8    	60.6    
	2017-06-17  	11:23:33  	00:06:27  	32.9    	60.6    
	2017-06-17  	11:23:34  	00:06:28  	31.3    	60.6    
	2017-06-17  	11:23:35  	00:06:29  	33.7    	60.6    
	2017-06-17  	11:23:36  	00:06:30  	31.2    	60.5    
	2017-06-17  	11:23:37  	00:06:31  	40.5    	60.5    
	2017-06-17  	11:23:38  	00:06:32  	39.2    	60.5    
	2017-06-17  	11:23:39  	00:06:33  	49.6    	60.5    
	2017-06-17  	11:23:40  	00:06:34  	43.1    	60.5    
	2017-06-17  	11:23:41  	00:06:35  	47.0    	60.5    
	2017-06-17  	11:23:42  	00:06:36  	47.2    	60.5    
	2017-06-17  	11:23:43  	00:06:37  	44.1    	60.5    
	2017-06-17  	11:23:44  	00:06:38  	43.2    	60.5    
	2017-06-17  	11:23:45  	00:06:39  	38.3    	60.5    
	2017-06-17  	11:23:46  	00:06:40  	41.6    	60.4    
	2017-06-17  	11:23:47  	00:06:41  	32.4    	60.4    
