XL2 Broadband Logging:		TESTING17\6-21_SLM_000_123_Log.txt                            
----------------------


# Hardware Configuration
	Device Info:    	XL2, SNo. A2A-06200-E0, FW2.50
	Mic Type:       	NTi Audio M4260, S/N: 3530, Factory adjusted 
	Mic Sensitivity:	28.8 mV/Pa

# Measurement Setup
	Profile:        	Full mode
	Timer mode:     	continuous
	Timer set:      	--:--:--
	Log-Interval:   	00:00:01
	k1:             	0.0 dB
	k2:             	0.0 dB
	kset Date:      	k-Values not measured
	Range:          	20 - 120 dB

# Time
	Start:          	2017-06-21, 09:20:36
	End:            	2017-06-21, 14:33:39

# Broadband LOG Results
	Date        	Time      	Timer     	LAeq_dt 	LAeq    
	[YYYY-MM-DD]	[hh:mm:ss]	[hh:mm:ss]	[dB]    	[dB]    
	2017-06-21  	09:20:37  	00:00:01  	59.6    	59.6    
	2017-06-21  	09:20:38  	00:00:02  	62.3    	61.1    
	2017-06-21  	09:20:39  	00:00:03  	57.0    	60.1    
	2017-06-21  	09:20:40  	00:00:04  	73.8    	68.3    
	2017-06-21  	09:20:41  	00:00:05  	80.9    	74.8    
	2017-06-21  	09:20:42  	00:00:06  	64.8    	74.1    
	2017-06-21  	09:20:43  	00:00:07  	55.6    	73.4    
	2017-06-21  	09:20:44  	00:00:08  	86.6    	78.8    
	2017-06-21  	09:20:45  	00:00:09  	56.8    	78.3    
	2017-06-21  	09:20:46  	00:00:10  	54.5    	77.9    
	2017-06-21  	09:20:47  	00:00:11  	54.5    	77.5    
	2017-06-21  	09:20:48  	00:00:12  	56.8    	77.1    
	2017-06-21  	09:20:49  	00:00:13  	58.7    	76.8    
	2017-06-21  	09:20:50  	00:00:14  	55.2    	76.4    
	2017-06-21  	09:20:51  	00:00:15  	54.4    	76.1    
	2017-06-21  	09:20:52  	00:00:16  	57.1    	75.9    
	2017-06-21  	09:20:53  	00:00:17  	57.3    	75.6    
	2017-06-21  	09:20:54  	00:00:18  	57.0    	75.4    
	2017-06-21  	09:20:55  	00:00:19  	58.1    	75.1    
	2017-06-21  	09:20:56  	00:00:20  	54.2    	74.9    
	2017-06-21  	09:20:57  	00:00:21  	55.1    	74.7    
	2017-06-21  	09:20:58  	00:00:22  	56.3    	74.5    
	2017-06-21  	09:20:59  	00:00:23  	62.4    	74.3    
	2017-06-21  	09:21:00  	00:00:24  	64.8    	74.2    
	2017-06-21  	09:21:01  	00:00:25  	65.8    	74.0    
	2017-06-21  	09:21:02  	00:00:26  	55.9    	73.8    
	2017-06-21  	09:21:03  	00:00:27  	58.1    	73.7    
	2017-06-21  	09:21:04  	00:00:28  	59.6    	73.5    
	2017-06-21  	09:21:05  	00:00:29  	59.7    	73.4    
	2017-06-21  	09:21:06  	00:00:30  	60.3    	73.2    
	2017-06-21  	09:21:07  	00:00:31  	60.0    	73.1    
	2017-06-21  	09:21:08  	00:00:32  	62.2    	73.0    
	2017-06-21  	09:21:09  	00:00:33  	62.1    	72.9    
	2017-06-21  	09:21:10  	00:00:34  	60.7    	72.7    
	2017-06-21  	09:21:11  	00:00:35  	64.9    	72.6    
	2017-06-21  	09:21:12  	00:00:36  	61.8    	72.5    
	2017-06-21  	09:21:13  	00:00:37  	61.2    	72.4    
	2017-06-21  	09:21:14  	00:00:38  	59.1    	72.3    
	2017-06-21  	09:21:15  	00:00:39  	72.4    	72.3    
	2017-06-21  	09:21:16  	00:00:40  	61.0    	72.2    
	2017-06-21  	09:21:17  	00:00:41  	62.0    	72.1    
	2017-06-21  	09:21:18  	00:00:42  	62.0    	72.0    
	2017-06-21  	09:21:19  	00:00:43  	58.3    	71.9    
	2017-06-21  	09:21:20  	00:00:44  	57.5    	71.8    
	2017-06-21  	09:21:21  	00:00:45  	60.2    	71.7    
	2017-06-21  	09:21:22  	00:00:46  	64.9    	71.6    
	2017-06-21  	09:21:23  	00:00:47  	60.3    	71.6    
	2017-06-21  	09:21:24  	00:00:48  	57.0    	71.5    
	2017-06-21  	09:21:25  	00:00:49  	62.5    	71.4    
	2017-06-21  	09:21:26  	00:00:50  	58.3    	71.3    
	2017-06-21  	09:21:27  	00:00:51  	56.9    	71.2    
	2017-06-21  	09:21:28  	00:00:52  	57.4    	71.1    
	2017-06-21  	09:21:29  	00:00:53  	58.5    	71.1    
	2017-06-21  	09:21:30  	00:00:54  	58.8    	71.0    
	2017-06-21  	09:21:31  	00:00:55  	59.1    	70.9    
	2017-06-21  	09:21:32  	00:00:56  	59.6    	70.8    
	2017-06-21  	09:21:33  	00:00:57  	59.4    	70.8    
	2017-06-21  	09:21:34  	00:00:58  	58.2    	70.7    
	2017-06-21  	09:21:35  	00:00:59  	57.6    	70.6    
	2017-06-21  	09:21:36  	00:01:00  	58.2    	70.6    
	2017-06-21  	09:21:37  	00:01:01  	59.7    	70.5    
	2017-06-21  	09:21:38  	00:01:02  	60.3    	70.4    
	2017-06-21  	09:21:39  	00:01:03  	61.4    	70.4    
	2017-06-21  	09:21:40  	00:01:04  	60.9    	70.3    
	2017-06-21  	09:21:41  	00:01:05  	60.1    	70.3    
	2017-06-21  	09:21:42  	00:01:06  	59.5    	70.2    
	2017-06-21  	09:21:43  	00:01:07  	60.9    	70.1    
	2017-06-21  	09:21:44  	00:01:08  	58.1    	70.1    
	2017-06-21  	09:21:45  	00:01:09  	57.7    	70.0    
	2017-06-21  	09:21:46  	00:01:10  	58.8    	70.0    
	2017-06-21  	09:21:47  	00:01:11  	58.6    	69.9    
	2017-06-21  	09:21:48  	00:01:12  	58.0    	69.8    
	2017-06-21  	09:21:49  	00:01:13  	58.2    	69.8    
	2017-06-21  	09:21:50  	00:01:14  	60.6    	69.7    
	2017-06-21  	09:21:51  	00:01:15  	58.0    	69.7    
	2017-06-21  	09:21:52  	00:01:16  	61.8    	69.6    
	2017-06-21  	09:21:53  	00:01:17  	63.3    	69.6    
	2017-06-21  	09:21:54  	00:01:18  	61.3    	69.5    
	2017-06-21  	09:21:55  	00:01:19  	58.8    	69.5    
	2017-06-21  	09:21:56  	00:01:20  	58.2    	69.4    
	2017-06-21  	09:21:57  	00:01:21  	58.1    	69.4    
	2017-06-21  	09:21:58  	00:01:22  	57.1    	69.3    
	2017-06-21  	09:21:59  	00:01:23  	58.3    	69.3    
	2017-06-21  	09:22:00  	00:01:24  	57.6    	69.2    
	2017-06-21  	09:22:01  	00:01:25  	57.8    	69.2    
	2017-06-21  	09:22:02  	00:01:26  	58.7    	69.2    
	2017-06-21  	09:22:03  	00:01:27  	58.8    	69.1    
	2017-06-21  	09:22:04  	00:01:28  	59.5    	69.1    
	2017-06-21  	09:22:05  	00:01:29  	60.7    	69.0    
	2017-06-21  	09:22:06  	00:01:30  	60.0    	69.0    
	2017-06-21  	09:22:07  	00:01:31  	59.9    	68.9    
	2017-06-21  	09:22:08  	00:01:32  	58.4    	68.9    
	2017-06-21  	09:22:09  	00:01:33  	57.9    	68.8    
	2017-06-21  	09:22:10  	00:01:34  	57.4    	68.8    
	2017-06-21  	09:22:11  	00:01:35  	57.0    	68.8    
	2017-06-21  	09:22:12  	00:01:36  	59.1    	68.7    
	2017-06-21  	09:22:13  	00:01:37  	57.4    	68.7    
	2017-06-21  	09:22:14  	00:01:38  	58.1    	68.6    
	2017-06-21  	09:22:15  	00:01:39  	57.6    	68.6    
	2017-06-21  	09:22:16  	00:01:40  	58.4    	68.6    
	2017-06-21  	09:22:17  	00:01:41  	60.3    	68.5    
	2017-06-21  	09:22:18  	00:01:42  	61.8    	68.5    
	2017-06-21  	09:22:19  	00:01:43  	60.2    	68.5    
	2017-06-21  	09:22:20  	00:01:44  	58.8    	68.4    
	2017-06-21  	09:22:21  	00:01:45  	59.0    	68.4    
	2017-06-21  	09:22:22  	00:01:46  	59.0    	68.3    
	2017-06-21  	09:22:23  	00:01:47  	59.0    	68.3    
	2017-06-21  	09:22:24  	00:01:48  	59.2    	68.3    
	2017-06-21  	09:22:25  	00:01:49  	60.0    	68.2    
	2017-06-21  	09:22:26  	00:01:50  	60.9    	68.2    
	2017-06-21  	09:22:27  	00:01:51  	59.9    	68.2    
	2017-06-21  	09:22:28  	00:01:52  	59.3    	68.1    
	2017-06-21  	09:22:29  	00:01:53  	60.1    	68.1    
	2017-06-21  	09:22:30  	00:01:54  	61.0    	68.1    
	2017-06-21  	09:22:31  	00:01:55  	61.6    	68.0    
	2017-06-21  	09:22:32  	00:01:56  	62.2    	68.0    
	2017-06-21  	09:22:33  	00:01:57  	60.8    	68.0    
	2017-06-21  	09:22:34  	00:01:58  	61.0    	68.0    
	2017-06-21  	09:22:35  	00:01:59  	61.0    	67.9    
	2017-06-21  	09:22:36  	00:02:00  	62.0    	67.9    
	2017-06-21  	09:22:37  	00:02:01  	63.5    	67.9    
	2017-06-21  	09:22:38  	00:02:02  	63.2    	67.9    
	2017-06-21  	09:22:39  	00:02:03  	61.9    	67.8    
	2017-06-21  	09:22:40  	00:02:04  	60.8    	67.8    
	2017-06-21  	09:22:41  	00:02:05  	59.5    	67.8    
	2017-06-21  	09:22:42  	00:02:06  	58.5    	67.7    
	2017-06-21  	09:22:43  	00:02:07  	59.2    	67.7    
	2017-06-21  	09:22:44  	00:02:08  	60.0    	67.7    
	2017-06-21  	09:22:45  	00:02:09  	59.5    	67.7    
	2017-06-21  	09:22:46  	00:02:10  	58.6    	67.6    
	2017-06-21  	09:22:47  	00:02:11  	58.0    	67.6    
	2017-06-21  	09:22:48  	00:02:12  	57.2    	67.6    
	2017-06-21  	09:22:49  	00:02:13  	56.2    	67.5    
	2017-06-21  	09:22:50  	00:02:14  	57.3    	67.5    
	2017-06-21  	09:22:51  	00:02:15  	58.7    	67.5    
	2017-06-21  	09:22:52  	00:02:16  	57.7    	67.4    
	2017-06-21  	09:22:53  	00:02:17  	56.9    	67.4    
	2017-06-21  	09:22:54  	00:02:18  	57.3    	67.4    
	2017-06-21  	09:22:55  	00:02:19  	57.3    	67.4    
	2017-06-21  	09:22:56  	00:02:20  	57.1    	67.3    
	2017-06-21  	09:22:57  	00:02:21  	58.3    	67.3    
	2017-06-21  	09:22:58  	00:02:22  	58.0    	67.3    
	2017-06-21  	09:22:59  	00:02:23  	56.6    	67.3    
	2017-06-21  	09:23:00  	00:02:24  	56.6    	67.2    
	2017-06-21  	09:23:01  	00:02:25  	56.1    	67.2    
	2017-06-21  	09:23:02  	00:02:26  	56.8    	67.2    
	2017-06-21  	09:23:03  	00:02:27  	58.4    	67.1    
	2017-06-21  	09:23:04  	00:02:28  	58.6    	67.1    
	2017-06-21  	09:23:05  	00:02:29  	58.8    	67.1    
	2017-06-21  	09:23:06  	00:02:30  	58.1    	67.1    
	2017-06-21  	09:23:07  	00:02:31  	57.3    	67.0    
	2017-06-21  	09:23:08  	00:02:32  	57.3    	67.0    
	2017-06-21  	09:23:09  	00:02:33  	58.2    	67.0    
	2017-06-21  	09:23:10  	00:02:34  	59.3    	67.0    
	2017-06-21  	09:23:11  	00:02:35  	60.5    	66.9    
	2017-06-21  	09:23:12  	00:02:36  	60.7    	66.9    
	2017-06-21  	09:23:13  	00:02:37  	59.6    	66.9    
	2017-06-21  	09:23:14  	00:02:38  	59.8    	66.9    
	2017-06-21  	09:23:15  	00:02:39  	60.2    	66.9    
	2017-06-21  	09:23:16  	00:02:40  	60.0    	66.8    
	2017-06-21  	09:23:17  	00:02:41  	59.9    	66.8    
	2017-06-21  	09:23:18  	00:02:42  	59.7    	66.8    
	2017-06-21  	09:23:19  	00:02:43  	58.3    	66.8    
	2017-06-21  	09:23:20  	00:02:44  	58.6    	66.8    
	2017-06-21  	09:23:21  	00:02:45  	59.5    	66.7    
	2017-06-21  	09:23:22  	00:02:46  	58.6    	66.7    
	2017-06-21  	09:23:23  	00:02:47  	60.0    	66.7    
	2017-06-21  	09:23:24  	00:02:48  	59.5    	66.7    
	2017-06-21  	09:23:25  	00:02:49  	58.2    	66.6    
	2017-06-21  	09:23:26  	00:02:50  	56.3    	66.6    
	2017-06-21  	09:23:27  	00:02:51  	55.7    	66.6    
	2017-06-21  	09:23:28  	00:02:52  	56.0    	66.6    
	2017-06-21  	09:23:29  	00:02:53  	57.7    	66.6    
	2017-06-21  	09:23:30  	00:02:54  	57.3    	66.5    
	2017-06-21  	09:23:31  	00:02:55  	57.5    	66.5    
	2017-06-21  	09:23:32  	00:02:56  	58.2    	66.5    
	2017-06-21  	09:23:33  	00:02:57  	58.1    	66.5    
	2017-06-21  	09:23:34  	00:02:58  	58.1    	66.4    
	2017-06-21  	09:23:35  	00:02:59  	58.6    	66.4    
	2017-06-21  	09:23:36  	00:03:00  	61.8    	66.4    
	2017-06-21  	09:23:37  	00:03:01  	61.5    	66.4    
	2017-06-21  	09:23:38  	00:03:02  	59.7    	66.4    
	2017-06-21  	09:23:39  	00:03:03  	58.6    	66.4    
	2017-06-21  	09:23:40  	00:03:04  	59.6    	66.3    
	2017-06-21  	09:23:41  	00:03:05  	61.0    	66.3    
	2017-06-21  	09:23:42  	00:03:06  	61.8    	66.3    
	2017-06-21  	09:23:43  	00:03:07  	61.7    	66.3    
	2017-06-21  	09:23:44  	00:03:08  	60.6    	66.3    
	2017-06-21  	09:23:45  	00:03:09  	59.7    	66.3    
	2017-06-21  	09:23:46  	00:03:10  	59.5    	66.2    
	2017-06-21  	09:23:47  	00:03:11  	57.2    	66.2    
	2017-06-21  	09:23:48  	00:03:12  	58.2    	66.2    
	2017-06-21  	09:23:49  	00:03:13  	58.1    	66.2    
	2017-06-21  	09:23:50  	00:03:14  	57.2    	66.2    
	2017-06-21  	09:23:51  	00:03:15  	57.2    	66.1    
	2017-06-21  	09:23:52  	00:03:16  	59.0    	66.1    
	2017-06-21  	09:23:53  	00:03:17  	57.0    	66.1    
	2017-06-21  	09:23:54  	00:03:18  	56.1    	66.1    
	2017-06-21  	09:23:55  	00:03:19  	55.7    	66.1    
	2017-06-21  	09:23:56  	00:03:20  	56.1    	66.0    
	2017-06-21  	09:23:57  	00:03:21  	56.2    	66.0    
	2017-06-21  	09:23:58  	00:03:22  	57.9    	66.0    
	2017-06-21  	09:23:59  	00:03:23  	58.6    	66.0    
	2017-06-21  	09:24:00  	00:03:24  	59.5    	66.0    
	2017-06-21  	09:24:01  	00:03:25  	60.3    	66.0    
	2017-06-21  	09:24:02  	00:03:26  	59.9    	65.9    
	2017-06-21  	09:24:03  	00:03:27  	60.4    	65.9    
	2017-06-21  	09:24:04  	00:03:28  	60.5    	65.9    
	2017-06-21  	09:24:05  	00:03:29  	60.5    	65.9    
	2017-06-21  	09:24:06  	00:03:30  	61.6    	65.9    
	2017-06-21  	09:24:07  	00:03:31  	62.0    	65.9    
	2017-06-21  	09:24:08  	00:03:32  	60.6    	65.9    
	2017-06-21  	09:24:09  	00:03:33  	59.1    	65.8    
	2017-06-21  	09:24:10  	00:03:34  	59.2    	65.8    
	2017-06-21  	09:24:11  	00:03:35  	57.5    	65.8    
	2017-06-21  	09:24:12  	00:03:36  	56.7    	65.8    
	2017-06-21  	09:24:13  	00:03:37  	57.5    	65.8    
	2017-06-21  	09:24:14  	00:03:38  	58.7    	65.8    
	2017-06-21  	09:24:15  	00:03:39  	58.0    	65.7    
	2017-06-21  	09:24:16  	00:03:40  	57.7    	65.7    
	2017-06-21  	09:24:17  	00:03:41  	57.4    	65.7    
	2017-06-21  	09:24:18  	00:03:42  	56.0    	65.7    
	2017-06-21  	09:24:19  	00:03:43  	56.1    	65.7    
	2017-06-21  	09:24:20  	00:03:44  	56.9    	65.7    
	2017-06-21  	09:24:21  	00:03:45  	56.7    	65.6    
	2017-06-21  	09:24:22  	00:03:46  	56.2    	65.6    
	2017-06-21  	09:24:23  	00:03:47  	55.6    	65.6    
	2017-06-21  	09:24:24  	00:03:48  	56.9    	65.6    
	2017-06-21  	09:24:25  	00:03:49  	60.4    	65.6    
	2017-06-21  	09:24:26  	00:03:50  	60.4    	65.6    
	2017-06-21  	09:24:27  	00:03:51  	59.8    	65.5    
	2017-06-21  	09:24:28  	00:03:52  	58.4    	65.5    
	2017-06-21  	09:24:29  	00:03:53  	60.2    	65.5    
	2017-06-21  	09:24:30  	00:03:54  	62.0    	65.5    
	2017-06-21  	09:24:31  	00:03:55  	63.3    	65.5    
	2017-06-21  	09:24:32  	00:03:56  	63.4    	65.5    
	2017-06-21  	09:24:33  	00:03:57  	62.0    	65.5    
	2017-06-21  	09:24:34  	00:03:58  	60.1    	65.5    
	2017-06-21  	09:24:35  	00:03:59  	59.8    	65.5    
	2017-06-21  	09:24:36  	00:04:00  	60.0    	65.4    
	2017-06-21  	09:24:37  	00:04:01  	61.5    	65.4    
	2017-06-21  	09:24:38  	00:04:02  	61.0    	65.4    
	2017-06-21  	09:24:39  	00:04:03  	59.6    	65.4    
	2017-06-21  	09:24:40  	00:04:04  	58.7    	65.4    
	2017-06-21  	09:24:41  	00:04:05  	60.3    	65.4    
	2017-06-21  	09:24:42  	00:04:06  	60.4    	65.4    
	2017-06-21  	09:24:43  	00:04:07  	61.2    	65.4    
	2017-06-21  	09:24:44  	00:04:08  	60.2    	65.3    
	2017-06-21  	09:24:45  	00:04:09  	63.5    	65.3    
	2017-06-21  	09:24:46  	00:04:10  	61.9    	65.3    
	2017-06-21  	09:24:47  	00:04:11  	60.3    	65.3    
	2017-06-21  	09:24:48  	00:04:12  	59.4    	65.3    
	2017-06-21  	09:24:49  	00:04:13  	59.5    	65.3    
	2017-06-21  	09:24:50  	00:04:14  	60.1    	65.3    
	2017-06-21  	09:24:51  	00:04:15  	59.4    	65.3    
	2017-06-21  	09:24:52  	00:04:16  	58.9    	65.3    
	2017-06-21  	09:24:53  	00:04:17  	59.8    	65.2    
	2017-06-21  	09:24:54  	00:04:18  	59.0    	65.2    
	2017-06-21  	09:24:55  	00:04:19  	60.2    	65.2    
	2017-06-21  	09:24:56  	00:04:20  	61.6    	65.2    
	2017-06-21  	09:24:57  	00:04:21  	63.0    	65.2    
	2017-06-21  	09:24:58  	00:04:22  	64.9    	65.2    
	2017-06-21  	09:24:59  	00:04:23  	66.9    	65.2    
	2017-06-21  	09:25:00  	00:04:24  	65.5    	65.2    
	2017-06-21  	09:25:01  	00:04:25  	67.4    	65.2    
	2017-06-21  	09:25:02  	00:04:26  	68.8    	65.2    
	2017-06-21  	09:25:03  	00:04:27  	64.9    	65.2    
	2017-06-21  	09:25:04  	00:04:28  	61.9    	65.2    
	2017-06-21  	09:25:05  	00:04:29  	63.4    	65.2    
	2017-06-21  	09:25:06  	00:04:30  	61.4    	65.2    
	2017-06-21  	09:25:07  	00:04:31  	61.5    	65.2    
	2017-06-21  	09:25:08  	00:04:32  	61.6    	65.2    
	2017-06-21  	09:25:09  	00:04:33  	61.7    	65.2    
	2017-06-21  	09:25:10  	00:04:34  	61.1    	65.2    
	2017-06-21  	09:25:11  	00:04:35  	60.8    	65.2    
	2017-06-21  	09:25:12  	00:04:36  	60.7    	65.2    
	2017-06-21  	09:25:13  	00:04:37  	61.1    	65.2    
	2017-06-21  	09:25:14  	00:04:38  	61.1    	65.1    
	2017-06-21  	09:25:15  	00:04:39  	61.2    	65.1    
	2017-06-21  	09:25:16  	00:04:40  	61.7    	65.1    
	2017-06-21  	09:25:17  	00:04:41  	62.2    	65.1    
	2017-06-21  	09:25:18  	00:04:42  	61.4    	65.1    
	2017-06-21  	09:25:19  	00:04:43  	61.5    	65.1    
	2017-06-21  	09:25:20  	00:04:44  	61.2    	65.1    
	2017-06-21  	09:25:21  	00:04:45  	58.2    	65.1    
	2017-06-21  	09:25:22  	00:04:46  	58.3    	65.1    
	2017-06-21  	09:25:23  	00:04:47  	61.0    	65.1    
	2017-06-21  	09:25:24  	00:04:48  	60.7    	65.0    
	2017-06-21  	09:25:25  	00:04:49  	59.7    	65.0    
	2017-06-21  	09:25:26  	00:04:50  	58.3    	65.0    
	2017-06-21  	09:25:27  	00:04:51  	57.3    	65.0    
	2017-06-21  	09:25:28  	00:04:52  	56.5    	65.0    
	2017-06-21  	09:25:29  	00:04:53  	56.7    	65.0    
	2017-06-21  	09:25:30  	00:04:54  	55.8    	65.0    
	2017-06-21  	09:25:31  	00:04:55  	55.4    	65.0    
	2017-06-21  	09:25:32  	00:04:56  	56.2    	64.9    
	2017-06-21  	09:25:33  	00:04:57  	56.9    	64.9    
	2017-06-21  	09:25:34  	00:04:58  	58.1    	64.9    
	2017-06-21  	09:25:35  	00:04:59  	56.9    	64.9    
	2017-06-21  	09:25:36  	00:05:00  	56.3    	64.9    
	2017-06-21  	09:25:37  	00:05:01  	57.0    	64.9    
	2017-06-21  	09:25:38  	00:05:02  	55.9    	64.9    
	2017-06-21  	09:25:39  	00:05:03  	57.2    	64.9    
	2017-06-21  	09:25:40  	00:05:04  	58.3    	64.9    
	2017-06-21  	09:25:41  	00:05:05  	58.7    	64.8    
	2017-06-21  	09:25:42  	00:05:06  	58.5    	64.8    
	2017-06-21  	09:25:43  	00:05:07  	59.5    	64.8    
	2017-06-21  	09:25:44  	00:05:08  	59.1    	64.8    
	2017-06-21  	09:25:45  	00:05:09  	59.6    	64.8    
	2017-06-21  	09:25:46  	00:05:10  	60.5    	64.8    
	2017-06-21  	09:25:47  	00:05:11  	62.0    	64.8    
	2017-06-21  	09:25:48  	00:05:12  	62.6    	64.8    
	2017-06-21  	09:25:49  	00:05:13  	61.9    	64.8    
	2017-06-21  	09:25:50  	00:05:14  	61.3    	64.8    
	2017-06-21  	09:25:51  	00:05:15  	60.5    	64.8    
	2017-06-21  	09:25:52  	00:05:16  	59.6    	64.7    
	2017-06-21  	09:25:53  	00:05:17  	59.7    	64.7    
	2017-06-21  	09:25:54  	00:05:18  	59.7    	64.7    
	2017-06-21  	09:25:55  	00:05:19  	59.8    	64.7    
	2017-06-21  	09:25:56  	00:05:20  	58.7    	64.7    
	2017-06-21  	09:25:57  	00:05:21  	57.5    	64.7    
	2017-06-21  	09:25:58  	00:05:22  	57.2    	64.7    
	2017-06-21  	09:25:59  	00:05:23  	56.3    	64.7    
	2017-06-21  	09:26:00  	00:05:24  	56.6    	64.7    
	2017-06-21  	09:26:01  	00:05:25  	59.6    	64.7    
	2017-06-21  	09:26:02  	00:05:26  	59.4    	64.6    
	2017-06-21  	09:26:03  	00:05:27  	59.1    	64.6    
	2017-06-21  	09:26:04  	00:05:28  	58.6    	64.6    
	2017-06-21  	09:26:05  	00:05:29  	57.6    	64.6    
	2017-06-21  	09:26:06  	00:05:30  	57.8    	64.6    
	2017-06-21  	09:26:07  	00:05:31  	57.5    	64.6    
	2017-06-21  	09:26:08  	00:05:32  	59.0    	64.6    
	2017-06-21  	09:26:09  	00:05:33  	58.5    	64.6    
	2017-06-21  	09:26:10  	00:05:34  	57.8    	64.6    
	2017-06-21  	09:26:11  	00:05:35  	57.5    	64.6    
	2017-06-21  	09:26:12  	00:05:36  	56.2    	64.5    
	2017-06-21  	09:26:13  	00:05:37  	55.5    	64.5    
	2017-06-21  	09:26:14  	00:05:38  	55.8    	64.5    
	2017-06-21  	09:26:15  	00:05:39  	56.6    	64.5    
	2017-06-21  	09:26:16  	00:05:40  	56.8    	64.5    
	2017-06-21  	09:26:17  	00:05:41  	55.7    	64.5    
	2017-06-21  	09:26:18  	00:05:42  	56.2    	64.5    
	2017-06-21  	09:26:19  	00:05:43  	56.3    	64.5    
	2017-06-21  	09:26:20  	00:05:44  	56.6    	64.5    
	2017-06-21  	09:26:21  	00:05:45  	56.8    	64.4    
	2017-06-21  	09:26:22  	00:05:46  	57.2    	64.4    
	2017-06-21  	09:26:23  	00:05:47  	59.1    	64.4    
	2017-06-21  	09:26:24  	00:05:48  	58.5    	64.4    
	2017-06-21  	09:26:25  	00:05:49  	58.0    	64.4    
	2017-06-21  	09:26:26  	00:05:50  	57.6    	64.4    
	2017-06-21  	09:26:27  	00:05:51  	57.6    	64.4    
	2017-06-21  	09:26:28  	00:05:52  	58.4    	64.4    
	2017-06-21  	09:26:29  	00:05:53  	59.9    	64.4    
	2017-06-21  	09:26:30  	00:05:54  	60.8    	64.4    
	2017-06-21  	09:26:31  	00:05:55  	59.1    	64.4    
	2017-06-21  	09:26:32  	00:05:56  	58.4    	64.3    
	2017-06-21  	09:26:33  	00:05:57  	57.6    	64.3    
	2017-06-21  	09:26:34  	00:05:58  	58.1    	64.3    
	2017-06-21  	09:26:35  	00:05:59  	58.9    	64.3    
	2017-06-21  	09:26:36  	00:06:00  	60.2    	64.3    
	2017-06-21  	09:26:37  	00:06:01  	59.3    	64.3    
	2017-06-21  	09:26:38  	00:06:02  	58.6    	64.3    
	2017-06-21  	09:26:39  	00:06:03  	57.2    	64.3    
	2017-06-21  	09:26:40  	00:06:04  	57.6    	64.3    
	2017-06-21  	09:26:41  	00:06:05  	58.6    	64.3    
	2017-06-21  	09:26:42  	00:06:06  	59.6    	64.3    
	2017-06-21  	09:26:43  	00:06:07  	59.1    	64.2    
	2017-06-21  	09:26:44  	00:06:08  	59.4    	64.2    
	2017-06-21  	09:26:45  	00:06:09  	59.9    	64.2    
	2017-06-21  	09:26:46  	00:06:10  	60.2    	64.2    
	2017-06-21  	09:26:47  	00:06:11  	60.4    	64.2    
	2017-06-21  	09:26:48  	00:06:12  	59.8    	64.2    
	2017-06-21  	09:26:49  	00:06:13  	60.2    	64.2    
	2017-06-21  	09:26:50  	00:06:14  	60.8    	64.2    
	2017-06-21  	09:26:51  	00:06:15  	61.2    	64.2    
	2017-06-21  	09:26:52  	00:06:16  	61.0    	64.2    
	2017-06-21  	09:26:53  	00:06:17  	61.0    	64.2    
	2017-06-21  	09:26:54  	00:06:18  	59.8    	64.2    
	2017-06-21  	09:26:55  	00:06:19  	58.4    	64.2    
	2017-06-21  	09:26:56  	00:06:20  	59.7    	64.2    
	2017-06-21  	09:26:57  	00:06:21  	59.6    	64.2    
	2017-06-21  	09:26:58  	00:06:22  	60.8    	64.1    
	2017-06-21  	09:26:59  	00:06:23  	60.7    	64.1    
	2017-06-21  	09:27:00  	00:06:24  	58.9    	64.1    
	2017-06-21  	09:27:01  	00:06:25  	57.3    	64.1    
	2017-06-21  	09:27:02  	00:06:26  	56.7    	64.1    
	2017-06-21  	09:27:03  	00:06:27  	56.7    	64.1    
	2017-06-21  	09:27:04  	00:06:28  	57.7    	64.1    
	2017-06-21  	09:27:05  	00:06:29  	60.0    	64.1    
	2017-06-21  	09:27:06  	00:06:30  	60.7    	64.1    
	2017-06-21  	09:27:07  	00:06:31  	58.9    	64.1    
	2017-06-21  	09:27:08  	00:06:32  	58.4    	64.1    
	2017-06-21  	09:27:09  	00:06:33  	56.2    	64.1    
	2017-06-21  	09:27:10  	00:06:34  	56.0    	64.0    
	2017-06-21  	09:27:11  	00:06:35  	57.7    	64.0    
	2017-06-21  	09:27:12  	00:06:36  	59.0    	64.0    
	2017-06-21  	09:27:13  	00:06:37  	59.2    	64.0    
	2017-06-21  	09:27:14  	00:06:38  	58.4    	64.0    
	2017-06-21  	09:27:15  	00:06:39  	58.3    	64.0    
	2017-06-21  	09:27:16  	00:06:40  	58.1    	64.0    
	2017-06-21  	09:27:17  	00:06:41  	57.5    	64.0    
	2017-06-21  	09:27:18  	00:06:42  	57.5    	64.0    
	2017-06-21  	09:27:19  	00:06:43  	59.2    	64.0    
	2017-06-21  	09:27:20  	00:06:44  	64.4    	64.0    
	2017-06-21  	09:27:21  	00:06:45  	62.9    	64.0    
	2017-06-21  	09:27:22  	00:06:46  	62.0    	64.0    
	2017-06-21  	09:27:23  	00:06:47  	57.7    	64.0    
	2017-06-21  	09:27:24  	00:06:48  	58.1    	64.0    
	2017-06-21  	09:27:25  	00:06:49  	56.9    	63.9    
	2017-06-21  	09:27:26  	00:06:50  	60.8    	63.9    
	2017-06-21  	09:27:27  	00:06:51  	57.1    	63.9    
	2017-06-21  	09:27:28  	00:06:52  	65.9    	63.9    
