year, mo, day, hr, min, db, obs, T, hum, wind spd, prec, cover, people
2017,7,18,9,50,41.156
2017,7,18,9,51,39.527
2017,7,18,9,52,39.756
2017,7,18,9,53,46.443
2017,7,18,9,54,46.134
2017,7,18,9,55,45.443
2017,7,18,9,56,40.497
2017,7,18,9,57,42.44
2017,7,18,9,58,43.146
2017,7,18,9,59,43.383
2017,7,18,10,0,38.451
2017,7,18,10,1,41.231
2017,7,18,10,2,39.118
2017,7,18,10,3,42.074
2017,7,18,10,4,40.129
2017,7,18,10,5,39.233
2017,7,18,10,6,47.292
2017,7,18,10,7,44.909
2017,7,18,10,8,44.382
2017,7,18,10,9,49.129
2017,7,18,10,10,46.387
2017,7,18,10,11,44.406
2017,7,18,10,12,43.651
2017,7,18,10,13,42.095
2017,7,18,10,14,44.371
2017,7,18,10,15,41.552
2017,7,18,10,16,41.806
2017,7,18,10,17,45.951
2017,7,18,10,18,42.255
2017,7,18,10,19,47.85
2017,7,18,10,20,41.14
2017,7,18,10,21,41.51
2017,7,18,10,22,42.295
2017,7,18,10,23,46.566
2017,7,18,10,24,50.375
2017,7,18,10,25,44.663
2017,7,18,10,26,41.392
2017,7,18,10,27,44.281
2017,7,18,10,28,43.008
2017,7,18,10,29,41.229
2017,7,18,10,30,42.962
2017,7,18,10,31,43.933
2017,7,18,10,32,43.59
2017,7,18,10,33,49.009
2017,7,18,10,34,45.614
2017,7,18,10,35,46.946
2017,7,18,10,36,49.56
2017,7,18,10,37,48.059
2017,7,18,10,38,52.548
2017,7,18,10,39,53.443
2017,7,18,10,40,59.016
2017,7,18,10,41,54.383
2017,7,18,10,42,55.444
2017,7,18,10,43,48.384
2017,7,18,10,44,54.062
2017,7,18,10,45,45.531
2017,7,18,10,46,45.203
2017,7,18,10,47,48.187
2017,7,18,10,48,47.911
2017,7,18,10,49,46.717
2017,7,18,10,50,46.612
2017,7,18,10,51,48.047
2017,7,18,10,52,52.708
2017,7,18,10,53,49.548
2017,7,18,10,54,50.942
2017,7,18,10,55,55.966
2017,7,18,10,56,46.485
2017,7,18,10,57,50.275
2017,7,18,10,58,47.944
2017,7,18,10,59,45.446
2017,7,18,11,0,47.32
2017,7,18,11,1,50.571
2017,7,18,11,2,50.171
2017,7,18,11,3,52.015
2017,7,18,11,4,49.163
2017,7,18,11,5,49.434
2017,7,18,11,6,51.487
2017,7,18,11,7,47.667
2017,7,18,11,8,46.318
2017,7,18,11,9,48.727
2017,7,18,11,10,48.114
2017,7,18,11,11,45.405
2017,7,18,11,12,45.227
2017,7,18,11,13,45.401
2017,7,18,11,14,41.797
2017,7,18,11,15,52.542
2017,7,18,11,16,55.744
2017,7,18,11,17,55.949
2017,7,18,11,18,45.236
2017,7,18,11,19,44.727
2017,7,18,11,20,44.737
2017,7,18,11,21,45.272
2017,7,18,11,22,41.516
2017,7,18,11,23,53.01
2017,7,18,11,24,45.132
2017,7,18,11,25,53.011
2017,7,18,11,26,47.186
2017,7,18,11,27,46.286
2017,7,18,11,28,44.42
2017,7,18,11,29,44.541
2017,7,18,11,30,46.437
2017,7,18,11,31,50.209
2017,7,18,11,32,49.731
2017,7,18,11,33,45.599
2017,7,18,11,34,47.19
2017,7,18,11,35,50.692
2017,7,18,11,36,46.48
2017,7,18,11,37,46.746
2017,7,18,11,38,44.798
2017,7,18,11,39,46.402
2017,7,18,11,40,48.15
2017,7,18,11,41,42.013
2017,7,18,11,42,50.875
2017,7,18,11,43,48.148
2017,7,18,11,44,48.468
2017,7,18,11,45,44.183
2017,7,18,11,46,46.171
2017,7,18,11,47,45.806
2017,7,18,11,48,46.008
2017,7,18,11,49,50.254
2017,7,18,11,50,47.865
2017,7,18,11,51,57.346
2017,7,18,11,52,48.69
2017,7,18,11,53,49.66
2017,7,18,11,54,43.721
2017,7,18,11,55,52.958
2017,7,18,11,56,52.304
2017,7,18,11,57,45.963
2017,7,18,11,58,48.308
2017,7,18,11,59,46.128
2017,7,18,12,0,43.813
2017,7,18,12,1,44.862
2017,7,18,12,2,44.061
2017,7,18,12,3,41.591
2017,7,18,12,4,47.235
2017,7,18,12,5,47.941
2017,7,18,12,6,48.155
2017,7,18,12,7,46.548
2017,7,18,12,8,56.243
2017,7,18,12,9,54.212
2017,7,18,12,10,47.808
2017,7,18,12,11,49.608
2017,7,18,12,12,50.944
2017,7,18,12,13,54.861
2017,7,18,12,14,53.843
2017,7,18,12,15,47.764
2017,7,18,12,16,47.152
2017,7,18,12,17,45.367
2017,7,18,12,18,49.173
2017,7,18,12,19,52.276
2017,7,18,12,20,44.887
2017,7,18,12,21,44.914
2017,7,18,12,22,45.747
2017,7,18,12,23,46.657
2017,7,18,12,24,46.699
2017,7,18,12,25,49.229
2017,7,18,12,26,45.859
2017,7,18,12,27,51.829
2017,7,18,12,28,56.036
2017,7,18,12,29,53.132
2017,7,18,12,30,46.019
2017,7,18,12,31,44.087
2017,7,18,12,32,46.049
2017,7,18,12,33,44.503
2017,7,18,12,34,51.707
2017,7,18,12,35,48.389
2017,7,18,12,36,48.949
2017,7,18,12,37,47.81
2017,7,18,12,38,47.373
2017,7,18,12,39,49.694
2017,7,18,12,40,52.706
2017,7,18,12,41,50.934
2017,7,18,12,42,49.313
2017,7,18,12,43,45.159
2017,7,18,12,44,50.545
2017,7,18,12,45,54.094
2017,7,18,12,46,47.006
2017,7,18,12,47,48.713
2017,7,18,12,48,45.926
2017,7,18,12,49,44.395
2017,7,18,12,50,43.343
2017,7,18,12,51,42.731
2017,7,18,12,52,40.886
2017,7,18,12,53,46.501
2017,7,18,12,54,48.468
2017,7,18,12,55,46.716
2017,7,18,12,56,49.078
2017,7,18,12,57,52.791
2017,7,18,12,58,48.996
2017,7,18,12,59,50.692
2017,7,18,13,0,50.7
2017,7,18,13,1,50.704
